id,uid,platform,type,os,stack,user_id,dt_current_timestamp
3333,7bc013b9-f367-4522-b53b-3857c21dfd6a,Windows,workstation,Windows 10,"Ubuntu, macOS",f46ba063-d4fe-4072-b3d7-a561cfaf84af,2026-03-05 09:25:48
8629,8ff22476-9ed3-415a-9e39-c57532612334,Windows,server,CentOS 8,"macOS, Windows",3d3ed0db-44e9-4b88-86e5-dfeaf2f826cf,2026-03-05 09:25:48
2252,406cdd2d-3421-420e-a2dc-ed2b28beca8a,Linux,server,Windows 10,"macOS, Ubuntu",9a205b7e-4d36-43c9-933e-f03691eaa73c,2026-03-05 09:25:48
1452,a81faad9-0139-4c2b-8e5a-397e376b6675,Linux,server,RHEL 7.7,"Windows, Linux",1d2dcecc-fbef-4547-8835-6e4a54c38f8d,2026-03-05 09:25:48
8041,b5fa61a9-93b8-4553-8d6d-7dea94d20679,Windows,workstation,Windows 10,"Windows, Linux",bc174609-c966-4181-9447-2b5d2677861f,2026-03-05 09:25:48
9528,4fc2be79-3c99-4c8e-a35d-e95168545f68,Linux,workstation,RHEL 7.7,"macOS, RHEL",d6101376-fecf-4854-b971-2658cf82e085,2026-03-05 09:25:48
9487,90c06aa5-653b-4432-8432-079427827e23,Linux,server,CentOS 8,"Windows, Linux",e2de6b7a-e21e-4e50-afad-2a142d52afad,2026-03-05 09:25:48
3931,a9c1d35a-b54e-4a4a-9c17-b75835e50b28,Linux,server,RHEL 7.7,"RHEL, Linux",69fbcded-fe33-4ac0-bd02-9e4a61416c73,2026-03-05 09:25:48
2704,a12d41f6-1b11-4e39-b72f-23beccb32585,macOS,workstation,RHEL 7.7,"RHEL, Linux",a2b3c86f-7c24-46c2-9ff5-4fe49beec9a6,2026-03-05 09:25:48
6303,d4ec9a10-e999-44ec-a300-0b69c5660397,Linux,workstation,RHEL 7.7,"macOS, Windows",1b347871-ac0f-4db9-861a-c2bf349f1053,2026-03-05 09:25:48
1932,ab31a253-6add-45e6-9b7f-bf97515d7d75,macOS,server,High Sierra (10.13),"RHEL, Ubuntu",268080ad-18a8-4a08-80b1-36cfedff608b,2026-03-05 09:25:48
8437,36a3d844-f584-4155-9f1c-a97f178e2333,macOS,server,CentOS 8,"RHEL, Windows",f0b7a8d1-b8e1-4bf1-a6bb-a549efbfdc78,2026-03-05 09:25:48
6442,1b806f74-5b05-4600-8709-6d37952466e4,macOS,server,CentOS 8,"macOS, Linux",07c9d62a-e666-4fe9-90af-4aa7744c3719,2026-03-05 09:25:48
3141,54786c10-2972-48a8-89a8-032946c45964,Windows,workstation,CentOS 8,"RHEL, macOS",ab2c7bdd-6c91-49af-8c10-0b01b341911c,2026-03-05 09:25:48
4484,b70b682e-69fb-4933-a3fc-8742d1dece55,Windows,server,Ubuntu Desktop 18.04,"macOS, Linux",b2a7e847-fc9e-4766-8c63-f44c006ea3a5,2026-03-05 09:25:48
6687,d412fa52-c1db-4ef3-bef2-f5dec653767b,macOS,server,RHEL 7.7,"Ubuntu, macOS",8482a37b-484c-41bc-b2ad-b37400d5ec63,2026-03-05 09:25:48
7064,dcc076ca-0dc1-4d23-ad21-fb23187ce726,Linux,workstation,High Sierra (10.13),"Linux, RHEL",5a59372b-5898-48af-9e8e-d6ec2514d270,2026-03-05 09:25:48
2762,7ea0f0dc-1fa7-41cd-b65f-26c9674e6d2c,Linux,server,RHEL 7.7,"Ubuntu, Windows",9e9a84b8-0184-4718-90c5-2ab28df63b5a,2026-03-05 09:25:48
6964,c20caa78-4ee4-4f61-b789-9f1e63a0f5d1,Linux,workstation,CentOS 8,"RHEL, Windows",e5b1cb4b-82e9-4e6f-aeba-b8ced7ea3cce,2026-03-05 09:25:48
2770,119dbf24-1675-44eb-830c-1e696bd7d1ac,Linux,server,Windows 10,"Windows, Ubuntu",4f915d19-3428-479d-9180-0e586bb6a547,2026-03-05 09:25:48
5359,b6c0e24f-63db-48aa-a3a1-ed831d77e9e6,Windows,workstation,Windows 10,"Ubuntu, macOS",eb5c8cdf-c158-4ea6-b96f-99a9902675c6,2026-03-05 09:25:48
4264,ecd301a1-ff82-4931-8a4a-8659f22c0e22,Windows,workstation,Ubuntu Desktop 18.04,"Ubuntu, Linux",9914124d-ae0b-4349-b7cf-e2ac650f7594,2026-03-05 09:25:48
7043,77a30255-aeb3-44ef-8afa-b8fa96ad2dd8,Windows,workstation,RHEL 7.7,"Windows, Ubuntu",79a11c48-4cd3-40bf-ae83-6a1e7a522580,2026-03-05 09:25:48
3839,17c1249b-dd38-40af-8437-efd9dd0e78a1,Windows,workstation,Windows 10,"Ubuntu, Windows",a480280e-40a9-4a40-807f-15d2f9caeaf4,2026-03-05 09:25:48
8660,fc8a3fff-d2ed-4966-b4f8-cbcba02e882d,Linux,server,RHEL 7.7,"Linux, RHEL",474640e8-c7d7-4e7a-8cf9-004dedb0e859,2026-03-05 09:25:48
7260,72f1c0f3-e0c2-4751-81d6-64933ae1c3eb,Linux,server,High Sierra (10.13),"Windows, macOS",fb648810-788b-4efd-b21e-8e695fc67030,2026-03-05 09:25:48
8776,864063bc-e332-4876-96b2-60cd0650875a,macOS,workstation,High Sierra (10.13),"RHEL, Ubuntu",f9a4dc4f-9d9d-49b7-af90-b8ee911a1960,2026-03-05 09:25:48
1176,0466c1fa-28e9-4ec0-9504-5be77eaee24b,macOS,server,Ubuntu Desktop 18.04,"Linux, macOS",25c23fbf-90bb-4ae7-83d0-2e66fb91ff18,2026-03-05 09:25:48
1717,d7571e21-f19a-4cd7-8812-b77d0dc6c507,Windows,server,RHEL 7.7,"macOS, RHEL",d2870e27-dfbb-427c-99af-ff1cbd39c1d4,2026-03-05 09:25:48
7296,f372058a-b4c6-4842-88e1-bcc1ead0ca98,Linux,server,CentOS 8,"RHEL, Ubuntu",4bba26bb-5f2f-4df8-8087-89ba49316632,2026-03-05 09:25:48
9130,c0cf8b26-3237-4a60-b5cf-265fcaea0800,Windows,server,Ubuntu Desktop 18.04,"Windows, Linux",282684d5-c32b-41de-94af-7491ce176e6b,2026-03-05 09:25:48
3203,56dc1da2-5d9d-4baf-82c4-82578e9e0354,Windows,server,High Sierra (10.13),"Windows, RHEL",07e29d5b-0ae3-4d63-a6c9-9b66d33ece5e,2026-03-05 09:25:48
4306,b30c256d-d5fb-4491-a6dc-cbb0a797c501,Linux,server,CentOS 8,"Linux, macOS",a9513717-da52-4319-b1df-d3003d865a87,2026-03-05 09:25:48
2856,6b887afb-6717-4f2e-8f45-26630cf5118e,macOS,server,Ubuntu Desktop 18.04,"macOS, Linux",d63b6049-2423-4f71-a28b-65edd496d95c,2026-03-05 09:25:48
3831,e05a5a2b-69ec-4706-b8c1-21c5f8f65f58,Windows,server,Windows 10,"Windows, RHEL",f14c2d6c-f3f9-4ab9-aaeb-6e4af2120e0a,2026-03-05 09:25:48
1563,061e1660-97da-4b7b-80f6-781d3ef5664a,Linux,workstation,Windows 10,"Windows, macOS",aba5f3fc-451c-43a1-97e5-db8d8852fab0,2026-03-05 09:25:48
4034,551c2a61-415e-47e9-88e6-12676627aee1,Linux,workstation,Windows 10,"Windows, Ubuntu",135e7426-91a6-4e86-b149-a185c8e897fe,2026-03-05 09:25:48
3197,6079ead9-32f9-4bdf-b8db-648fb275cd17,Linux,server,CentOS 8,"RHEL, Linux",e4e85272-7447-435f-9c79-ca9911c8248f,2026-03-05 09:25:48
7873,0c5559bd-4fc0-4d73-a1a2-e9f929a14a43,Windows,server,Windows 10,"RHEL, Ubuntu",c1d9f37d-cd9d-4514-87da-0ceaad605e3b,2026-03-05 09:25:48
2230,cc6a4c8b-835c-4730-bd67-019c03a8ce18,Linux,workstation,CentOS 8,"RHEL, Linux",d7c9d8bc-a920-48e8-98b6-d82942324fec,2026-03-05 09:25:48
6095,2899887b-db3d-4f54-b6e8-52d0e691cfa9,Windows,workstation,High Sierra (10.13),"Ubuntu, RHEL",d18f0974-c24e-4cfb-ac6f-b2cf78e13d7c,2026-03-05 09:25:48
7176,c1b398fc-bfa7-484c-87aa-0cd8c6516618,Windows,workstation,RHEL 7.7,"Linux, RHEL",6cd1b0ab-a107-4caa-8877-bf844942eb9c,2026-03-05 09:25:48
5630,25ebaf9e-c32d-44b5-bd2d-7815a6c1c41f,Windows,workstation,Ubuntu Desktop 18.04,"RHEL, Windows",32942655-b1f5-45fb-973f-089ea8fcd4ad,2026-03-05 09:25:48
3744,7d59857e-32ff-4f23-954f-707031dc2dbd,Linux,workstation,RHEL 7.7,"RHEL, Linux",823c622d-5113-4b8f-b45e-161506c2679e,2026-03-05 09:25:48
4367,7df95894-9f09-47ad-b63b-45c03269e1c6,Linux,server,RHEL 7.7,"Windows, Linux",918f934a-8ad0-4e7b-a4e9-7f4f5f887381,2026-03-05 09:25:48
1186,7b73c9fe-6e1a-4fb9-a573-05d7b93792fb,Linux,workstation,CentOS 8,"Ubuntu, RHEL",cb653cd9-2aa9-4888-b5a6-75215e4cc681,2026-03-05 09:25:48
4668,16830e64-99b3-419e-b553-e4e13c437b7f,Windows,workstation,RHEL 7.7,"macOS, Ubuntu",d7cb4347-54b5-4ccb-a04f-30ed14b7b912,2026-03-05 09:25:48
5980,0f30dc71-dab3-4c00-895b-bb661eff05ec,macOS,workstation,High Sierra (10.13),"Ubuntu, RHEL",8b45080b-264a-4028-8035-60b19617f23d,2026-03-05 09:25:48
1962,7f91ca6e-39e0-4a10-8438-8039fe25bd89,Windows,server,Ubuntu Desktop 18.04,"Windows, Linux",568163de-1a57-4b3b-abb1-072bfeeb37d9,2026-03-05 09:25:48
3366,48ed959b-6ef6-4b89-ad57-0d3c43f78b0c,Linux,server,CentOS 8,"RHEL, Linux",c4e0877d-8a24-4392-8618-0f3ff6c4ad42,2026-03-05 09:25:48
9186,c1f47671-c40e-4c95-b8bc-47094ef41e59,Windows,server,High Sierra (10.13),"Ubuntu, Linux",59f8843f-caab-4fb0-a54f-808cce51b6ad,2026-03-05 09:25:48
6103,b144bf26-1f7e-405e-bfac-ac64e2bf08a2,macOS,server,Windows 10,"Windows, Linux",e495d697-b4dd-4d16-83b2-cfcb5b4c0374,2026-03-05 09:25:48
8016,1534d642-593f-4c99-9aaa-062ba93a8f08,macOS,server,Windows 10,"macOS, Windows",d54cbd70-c52b-407a-8276-a3c77ab41d41,2026-03-05 09:25:48
3520,714ef0d8-8410-4a5e-8b91-25e0ebf59312,Windows,workstation,CentOS 8,"Ubuntu, macOS",2c923f92-dc38-49e7-a661-2f764c11a8df,2026-03-05 09:25:48
7096,1acc6a02-e766-444b-8195-9c183957d6a3,Linux,workstation,Ubuntu Desktop 18.04,"RHEL, Linux",5676ed13-1d63-44ca-8cc4-cb0985b84cd0,2026-03-05 09:25:48
9641,03c7c777-17f8-4a7d-aedf-a11dd0edc206,Linux,server,CentOS 8,"Linux, Windows",ae09dfd9-7e85-4120-b591-c05204732f69,2026-03-05 09:25:48
6450,03138f03-3064-4ab6-94da-c52ab313e16e,Linux,server,Ubuntu Desktop 18.04,"RHEL, Ubuntu",3e471ec2-246d-4f3c-bced-b9d8103cf864,2026-03-05 09:25:48
3314,845b594d-7fc7-41b7-a032-87a04d32035e,Windows,server,Windows 10,"Ubuntu, Linux",18e113a3-dc8c-44a9-a4a9-e843bd964afc,2026-03-05 09:25:48
6381,129f4310-1b12-428a-b516-6ba115db5b13,macOS,workstation,RHEL 7.7,"Ubuntu, RHEL",b9050dbf-840d-4960-8179-a088b34bf58e,2026-03-05 09:25:48
7119,db94c398-7880-45b4-9717-438f1602f32e,Linux,workstation,Windows 10,"macOS, Windows",407121f9-3480-4860-a132-1f47d7be16ee,2026-03-05 09:25:48
9572,b6cf8128-3fb8-4970-b513-d2954fc6c3a8,Linux,server,CentOS 8,"Ubuntu, Windows",1da05945-1582-4b50-9e2a-904ea904909f,2026-03-05 09:25:48
4500,1074f980-430d-4f61-9cfd-3e8769ac723d,Linux,workstation,High Sierra (10.13),"RHEL, macOS",4e2e3eb0-6029-413a-9557-b890f14d8bb9,2026-03-05 09:25:48
3506,067c2884-4c8a-4370-a0e3-c167821f4f30,Windows,server,RHEL 7.7,"Linux, Windows",66e5a4a8-07d5-4839-b306-6262d0e5d706,2026-03-05 09:25:48
5225,f9cdbbb3-52b1-43a6-a708-4c7d2740e9b0,Windows,workstation,RHEL 7.7,"RHEL, Ubuntu",23d89f2a-cf42-4e6a-b1da-fd33b7bd06d4,2026-03-05 09:25:48
3143,b5a926fb-10ae-44a2-8610-77baff8cede2,macOS,workstation,CentOS 8,"macOS, Ubuntu",9ee54e7d-645a-430e-b86a-3aa11cf25aef,2026-03-05 09:25:48
7801,54fdfda0-494f-4a7b-9b92-76f84c7401c2,macOS,workstation,High Sierra (10.13),"Windows, macOS",d3415a45-211b-4a0c-82c9-b458319dee8d,2026-03-05 09:25:48
5594,69af9829-6f28-4def-9a2a-59f6c230f6bc,Linux,server,Windows 10,"Linux, RHEL",3d52c191-e3a9-47b5-919e-7ce04e9c0cc9,2026-03-05 09:25:48
5148,34855c82-fe5c-441d-aa63-87e582551749,macOS,workstation,CentOS 8,"macOS, Linux",52fc8abf-5644-4861-8ce3-6bc2f484c333,2026-03-05 09:25:48
4771,2df31b92-890e-4ce2-9228-05125d640abb,macOS,workstation,High Sierra (10.13),"macOS, Linux",59633546-02b6-4427-906e-87d984491632,2026-03-05 09:25:48
8061,e1c6cd48-7479-4d79-8d79-3fa9a649b45f,macOS,server,Ubuntu Desktop 18.04,"Linux, Windows",402cb1a5-9e0f-4f6e-bcf4-b3b38f78f19e,2026-03-05 09:25:48
7461,7ce78f6e-3912-4962-aff5-bfb8c9ecb2d8,Windows,workstation,Windows 10,"Linux, Windows",053b0d69-bcd9-48b7-bba0-39e373678044,2026-03-05 09:25:48
2438,6ad00807-b0ee-44b0-b9ad-8ccbc5e468c6,Windows,server,High Sierra (10.13),"Windows, macOS",1c21b0bb-15ad-49a4-8d7f-a08e1bbf5126,2026-03-05 09:25:48
2000,8d3670d9-6f23-40a5-ba87-6969962e6778,Windows,server,CentOS 8,"Windows, Linux",4f3e7ce7-237e-4b26-9230-feafb6a6740f,2026-03-05 09:25:48
3676,e6bc36c7-62d1-409e-b527-c815ea98d83f,macOS,workstation,RHEL 7.7,"macOS, Linux",71b6d775-86c5-48e1-b505-16588351f6f0,2026-03-05 09:25:48
7748,577ffe7b-4a8c-4b24-9eb7-3b912a18886e,macOS,workstation,High Sierra (10.13),"Windows, macOS",c8f2cf51-9e09-4953-88a5-c8ecbb05fa81,2026-03-05 09:25:48
3843,e2916940-273a-449e-aa5c-642a93de131d,Linux,server,RHEL 7.7,"RHEL, macOS",823ef93b-3952-46a1-ac82-53e50a204b5b,2026-03-05 09:25:48
6114,e40de692-b6b7-4ed2-a7a2-872d7ea9ce32,Linux,server,Windows 10,"Windows, RHEL",69a70097-4d8c-40ee-816b-a6ac2ee639c4,2026-03-05 09:25:48
7868,49e4b5b1-8be1-4bef-b1c0-66b938df5c37,macOS,server,RHEL 7.7,"macOS, RHEL",cb2d0e95-ef50-4035-9bea-3d8afec4ff00,2026-03-05 09:25:48
9736,d729e260-ef31-46cb-b6e6-eda55d4245aa,macOS,server,Ubuntu Desktop 18.04,"Windows, RHEL",4e4a2bb5-7cde-4e58-8331-cf451015e615,2026-03-05 09:25:48
4325,ae5af89b-4fe2-4052-9127-9226416f708d,Windows,server,CentOS 8,"Linux, RHEL",98d81e68-1777-4716-ac21-032c28c88f9c,2026-03-05 09:25:48
3336,e1bd4c5a-39b6-4ac7-8e9c-f03382355ab3,Linux,workstation,Windows 10,"Linux, Windows",3d0022db-0d99-4b51-951f-97463779b3a2,2026-03-05 09:25:48
2390,8765775c-2a81-4c3f-a73e-22d103baa3f1,macOS,server,RHEL 7.7,"Linux, Ubuntu",37fd93a2-b560-44ad-8894-64d167c9d884,2026-03-05 09:25:48
2003,6bbc9d35-645c-4b9f-ad4b-98f4b2761c9c,Windows,server,High Sierra (10.13),"macOS, Ubuntu",4cd489ca-c626-427a-9199-2ca99edf2ffc,2026-03-05 09:25:48
4931,53a1ee79-4d2f-45eb-84f1-528787973f06,Windows,server,Ubuntu Desktop 18.04,"Ubuntu, macOS",d2227eae-0169-443e-9b96-c0f9796f74d2,2026-03-05 09:25:48
5417,093ffac1-fdad-4e7c-b7a2-f2ca8df79fe8,Linux,server,Windows 10,"Windows, Ubuntu",7f10a5f2-7888-47a2-9197-6b1ee5789e2b,2026-03-05 09:25:48
1726,80b02850-537a-4806-beda-e1b305a1c76a,Linux,workstation,High Sierra (10.13),"Ubuntu, Windows",2bdc3a16-2e3a-4814-a3b4-d8810dfe5a0f,2026-03-05 09:25:48
7625,2f17b986-af45-46ee-8024-89ef1640024d,Windows,workstation,RHEL 7.7,"Linux, Windows",b1be30e9-d9fd-415f-b5f2-0d3329a5e9f6,2026-03-05 09:25:48
8958,3b8acad4-028e-4a88-9b4f-797a775828d5,Windows,workstation,CentOS 8,"Linux, macOS",94615a59-a40d-419f-9ae0-8b8f9ec65310,2026-03-05 09:25:48
8187,96d47798-d24c-462c-ae64-48e2bc0ffe24,Windows,server,Ubuntu Desktop 18.04,"Ubuntu, macOS",c52e0c86-b63c-48f2-bcd7-92ee3ff55e57,2026-03-05 09:25:48
6508,4ee57e6f-af2d-464d-b220-f72841938872,Linux,workstation,CentOS 8,"Windows, macOS",3972bc1c-c74b-4f4f-b567-5eeee6e0cc32,2026-03-05 09:25:48
2507,039d4875-88a1-445a-8db1-7ae4152ca079,macOS,workstation,RHEL 7.7,"RHEL, Ubuntu",3ba93379-39bc-448b-a9a1-699bbf28b738,2026-03-05 09:25:48
5292,11f0dee7-5243-4cea-b17a-64a5a7bca74f,Linux,server,CentOS 8,"Windows, macOS",92d089dc-2ea3-4089-b23c-d8e980493644,2026-03-05 09:25:48
2577,9e5e17d4-44a7-40c9-b546-6b96867e7201,Windows,workstation,Ubuntu Desktop 18.04,"Windows, Linux",dc32691e-d78e-4026-83c5-dc1fb23fb1d0,2026-03-05 09:25:48
1270,cb1636de-17c2-4a56-ac75-104337f724c2,Windows,workstation,Windows 10,"Linux, RHEL",74f7a31e-4bba-4c91-9ee0-4db7981b899c,2026-03-05 09:25:48
1657,807eb594-7466-433b-a217-8e89cf41b6d8,Linux,server,CentOS 8,"Windows, macOS",f3a1a9f0-b3d7-4a4d-803e-2fd1f73a7773,2026-03-05 09:25:48
3050,28b152cb-e7aa-4438-a1e5-9be5446ead49,Windows,server,RHEL 7.7,"Ubuntu, Windows",6c6fd6c9-5689-4c45-8d4f-4e070de64bcf,2026-03-05 09:25:48
7685,9ba27b5d-6653-4ea7-a90d-4dcdf5a198e5,macOS,workstation,CentOS 8,"Ubuntu, macOS",1566ec8b-1592-4217-bbb9-81ce6920639c,2026-03-05 09:25:48
5833,d269474f-c3f2-48ac-98bd-31cc8368d46f,macOS,workstation,RHEL 7.7,"Ubuntu, Windows",66f6375a-925c-4416-9ac5-7e769e567a62,2026-03-05 09:25:48
5624,fea6abfa-6c46-4b3b-8dd5-b1c490b465ca,macOS,server,RHEL 7.7,"Linux, Windows",d1aa9737-8e34-47c5-9f3e-39d14d16a181,2026-03-05 09:25:48
1935,f8f0fd08-1d92-4413-b730-5a4b5bfec001,Linux,workstation,Windows 10,"Linux, Ubuntu",0b15e550-31ca-40dd-a541-9d2bf7d431ef,2026-03-05 09:25:48
2221,990705fc-4bd2-448f-9a64-7460d31ae137,macOS,workstation,RHEL 7.7,"RHEL, Linux",203ca21d-7300-4740-bb86-fe16935db0ae,2026-03-05 09:25:48
4721,40d6b322-4859-4078-a839-c0828a4991f6,Windows,server,High Sierra (10.13),"Linux, macOS",f10fb6a8-215d-49e6-9cf5-13f494858881,2026-03-05 09:25:48
2608,1f18eb02-1334-4bcd-bf96-c716c87e8b41,Windows,workstation,Windows 10,"Ubuntu, Linux",91de8b47-e675-4549-ad54-715d5663c4d8,2026-03-05 09:25:48
8807,18557c49-37e3-4775-ac27-7ad64effe313,macOS,workstation,Ubuntu Desktop 18.04,"Ubuntu, macOS",067c6543-1fdc-4005-a143-35fbeec83b95,2026-03-05 09:25:48
9667,30d3ff2a-c2fe-4053-a4ca-1a22e1212980,Linux,workstation,CentOS 8,"macOS, Ubuntu",3e397f55-c370-405b-96ec-a5dfcd4445b5,2026-03-05 09:25:48
5513,96603999-111b-4d0c-898c-1bb6c0410d90,macOS,server,Ubuntu Desktop 18.04,"macOS, RHEL",d4a79660-9ba5-4abf-9a3e-1a00cd5a57dc,2026-03-05 09:25:48
5957,745cacaa-832b-4251-b59f-2517099043c7,macOS,workstation,Windows 10,"macOS, Linux",515e3d3b-dbc9-45e3-bd01-7f3b9580a7c7,2026-03-05 09:25:48
5165,efa499c6-681e-4409-b226-9a929e034b19,Linux,workstation,RHEL 7.7,"Linux, RHEL",b063f622-ef87-4a33-b3f6-6ac68d95a4cb,2026-03-05 09:25:48
8349,c3494e6d-6827-4c7e-b7bf-5063090b2430,macOS,workstation,RHEL 7.7,"Linux, macOS",ee0c05fe-c32d-47fe-87af-decb4a96a905,2026-03-05 09:25:48
9567,db3d8770-afad-4f3d-b172-5bdced997054,Windows,workstation,RHEL 7.7,"Ubuntu, RHEL",e86b7dd9-3024-486a-bf3a-49c63f84f078,2026-03-05 09:25:48
7069,68275929-36f8-4140-abce-2091a949ca54,macOS,workstation,RHEL 7.7,"Ubuntu, macOS",ec7e9bb9-8230-4a7c-a479-307875931b96,2026-03-05 09:25:48
8252,8b25dcac-84e1-4811-b48d-edc6681009c6,Windows,server,Windows 10,"Windows, Ubuntu",8b4bda5f-4492-4353-acaf-7453d98a768c,2026-03-05 09:25:48
3488,8b6a62c6-2b26-42fa-bcc0-f224d3c5af71,Linux,server,RHEL 7.7,"Windows, Linux",7ebec4c1-f1dd-4951-8aaa-5069990cd634,2026-03-05 09:25:48
8678,cb0d6477-b160-4ba1-a330-9883e375f088,macOS,workstation,Windows 10,"Linux, Ubuntu",5fb1ee5b-d160-45d3-9c6f-c706bd4fb7a4,2026-03-05 09:25:48
6057,692576d1-5846-42a7-b521-22547ed23fe0,Windows,server,High Sierra (10.13),"Windows, macOS",ce0b3b1c-5c36-4fe7-8568-593bdaf8339a,2026-03-05 09:25:48
5774,c865026e-c208-4ca6-9a21-d5590f3cb0f1,macOS,workstation,CentOS 8,"Ubuntu, Linux",9fedbfd2-48dc-4c83-ae3e-6d43f86e1d11,2026-03-05 09:25:48
4622,3c39ba4c-2015-440b-936d-2768f4347f06,Windows,workstation,CentOS 8,"Linux, macOS",e3f396b3-97eb-4e79-83fc-31e7a52becbc,2026-03-05 09:25:48
8186,ea07daf6-66cb-48c2-a932-b9a9349e6463,Windows,server,Ubuntu Desktop 18.04,"Ubuntu, RHEL",8058e091-9876-49ac-99a0-0bf7bd4eeb5f,2026-03-05 09:25:48
6058,17bb3cee-1b83-44e5-9dec-211440a391be,Linux,server,Windows 10,"Ubuntu, macOS",cbd78ea7-de7e-4da5-a8e1-ed9355f0bf96,2026-03-05 09:25:48
9802,aeacc4d9-8fa2-41be-b87c-57b386a7e6cc,macOS,server,Windows 10,"macOS, Ubuntu",7c3d7427-3abc-471a-a8e5-258d822db0a7,2026-03-05 09:25:48
3511,b74b9a68-11b5-4160-80e6-f19637c7e7bc,Linux,workstation,Ubuntu Desktop 18.04,"macOS, RHEL",f2d5cbee-5174-400c-aec0-da8d67a40921,2026-03-05 09:25:48
2683,27091965-af52-42c3-b362-95076d3feb9d,Linux,workstation,CentOS 8,"Windows, macOS",49a65abe-3987-402d-9d6c-d7dc96df07cb,2026-03-05 09:25:48
3269,0f70387d-ed1c-4c71-85d7-6c8467ba7919,Windows,server,High Sierra (10.13),"RHEL, macOS",0375320c-72df-41a2-a8b0-04e3d885cf5d,2026-03-05 09:25:48
6080,17c47137-f6d3-457b-921d-2106803e1600,Windows,workstation,RHEL 7.7,"Linux, RHEL",586a02e8-3b42-4dcd-8e52-4722df740a37,2026-03-05 09:25:48
3991,dc913332-c89b-4495-a9f5-f7b8f147d437,Windows,workstation,High Sierra (10.13),"RHEL, Windows",740b69f8-d46e-4151-94d9-e7cfa15f624b,2026-03-05 09:25:48
4798,0ad933e9-a7e9-4ef3-86d5-0a6e3aa27426,macOS,server,Windows 10,"RHEL, macOS",bf4fd1f3-34ce-433c-92b2-fba3a39da593,2026-03-05 09:25:48
3403,1673d29e-996c-4c4e-895e-4a2eca560b51,Windows,server,Ubuntu Desktop 18.04,"RHEL, macOS",3d2ad22d-c063-4be6-9ecd-8224986ba758,2026-03-05 09:25:48
5405,a181a244-d3e4-4da5-9435-da3f4375d165,Windows,server,High Sierra (10.13),"Windows, Linux",22abe8e1-95e2-4520-b26d-12aff72e739d,2026-03-05 09:25:48
7706,5361572c-815f-4bc0-a879-9da1463c0dea,Windows,server,RHEL 7.7,"RHEL, macOS",43ccc341-636f-4e86-8316-cc0a6135a315,2026-03-05 09:25:48
4984,ab7d3c5d-7d18-44f3-9eeb-abcc1fb43bf1,Windows,server,CentOS 8,"RHEL, macOS",fcefc0d8-4d27-417b-87ec-213cb862d116,2026-03-05 09:25:48
1484,f6015361-76be-4965-b3a1-daf0ca77f4cc,Windows,workstation,Windows 10,"RHEL, Windows",11f96ee1-f175-44eb-ac77-0d9f0431be7e,2026-03-05 09:25:48
7980,4b2cbcd7-871e-4541-89b3-8ec6263f667b,Linux,server,CentOS 8,"RHEL, Windows",fa6395d0-9337-41dc-b358-2744ffe536da,2026-03-05 09:25:48
7956,9a0ed666-051b-4d3c-98d5-6d07f923819e,macOS,workstation,Ubuntu Desktop 18.04,"Windows, RHEL",e6781e0b-7c69-4f0a-b954-45df257b27f3,2026-03-05 09:25:48
5098,7b9bcabd-48c8-4f18-a5a1-2595473db1ef,Windows,workstation,RHEL 7.7,"Windows, Ubuntu",0fd3f2a1-64e9-455c-994d-0b6ce3455508,2026-03-05 09:25:48
9668,6303fb04-0361-4c82-b41b-079b7ebad22a,Windows,workstation,Windows 10,"macOS, Ubuntu",64878c0b-eb17-4d55-8d6f-05ecd55a4d3d,2026-03-05 09:25:48
1530,f692e1a1-af47-4b87-b7a6-7292b8dc4109,Windows,server,High Sierra (10.13),"macOS, Windows",983f5fa0-1924-4404-af7b-02b16d93d861,2026-03-05 09:25:48
4780,9b9a1e6d-f6e8-4b54-8e21-0ea36860c5c9,Linux,server,Windows 10,"RHEL, Windows",52fe35f0-b709-4ee6-a05d-faf5e739fbec,2026-03-05 09:25:48
4200,2721144b-b42c-4f8c-ae2a-4274012b3f6e,Linux,server,RHEL 7.7,"Linux, RHEL",ff9363e6-b648-4e71-82ab-4c704adc1b85,2026-03-05 09:25:48
1574,5799c397-aab6-4dc1-8406-43a1c09ec1ab,macOS,server,Ubuntu Desktop 18.04,"Linux, macOS",2d1b416b-0f53-4982-bbbf-cbf10e8f4007,2026-03-05 09:25:48
8636,50c86256-5a30-4559-beed-37b8f6587669,Linux,server,Windows 10,"Windows, Ubuntu",e20c94d0-c500-4f62-9cad-8e912a3d32f7,2026-03-05 09:25:48
1400,647cd643-c132-4e82-80ec-d8565e5d4abf,Linux,workstation,RHEL 7.7,"Linux, macOS",77c728bf-113f-4fc5-b269-54f6c0d9000c,2026-03-05 09:25:48
3382,50850759-d9d2-4ebe-9e91-6303e32539c1,Linux,workstation,RHEL 7.7,"Ubuntu, macOS",5ed2dad5-2b47-4dbd-8ccf-4182ae2cea53,2026-03-05 09:25:48
7035,0af92e60-af4e-4b11-aca5-8b47cbac591e,macOS,server,Ubuntu Desktop 18.04,"Linux, Ubuntu",8a0d97c8-7862-4b20-bd6b-5b9970067055,2026-03-05 09:25:48
6370,f6c2f831-ca57-4fd1-a240-d3ccae2fa2be,Linux,server,High Sierra (10.13),"Ubuntu, Linux",932342cb-5671-4d5f-8419-ea9db44966bb,2026-03-05 09:25:48
