brand,name,style,hop,yeast,malts,ibu,alcohol,blg,user_id,dt_current_timestamp
Guinness,Lager,Sour Ale,Cascade,WLP001 - California Ale,Victory,22 IBU,8.4%,12.1°Blg,01873715-efdf-4235-897b-227db45f0453,2026-03-05 09:25:32
Guinness,Pale Ale,Sour Ale,Saaz,1388 - Belgian Strong Ale,Munich,32 IBU,8.1%,13.4°Blg,5e84b7f2-d42d-45a2-8648-497a024b05e5,2026-03-05 09:25:32
Budweiser,Lager,Belgian Dubbel,Galaxy,1056 - American Ale,Pilsner,55 IBU,6.0%,12.0°Blg,39fbd89f-6dfe-4241-be98-36b8df8f5e91,2026-03-05 09:25:32
Brewdog,Pilsner,Sour Ale,Mosaic,1056 - American Ale,Munich,24 IBU,7.4%,10.2°Blg,97aa6bde-0f6a-42e5-9116-2145cd834cc0,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Wheat Beer,Galaxy,1388 - Belgian Strong Ale,Caramel,43 IBU,6.3%,14.5°Blg,713d7c36-6aa8-49da-b188-dbea9ab6ce8a,2026-03-05 09:25:32
Budweiser,Lager,Strong Ale,Mosaic,WLP001 - California Ale,Chocolate,54 IBU,5.7%,12.3°Blg,3f95ec74-8154-4925-ab08-97f91ab92d11,2026-03-05 09:25:32
Brewdog,Imperial Stout,Wheat Beer,Mosaic,W34/70 - Lager,Chocolate,31 IBU,5.7%,14.4°Blg,78c661ab-0246-42da-b1fd-bd1877700752,2026-03-05 09:25:32
Carlsberg,Pilsner,Strong Ale,Mosaic,WLP001 - California Ale,Pilsner,28 IBU,9.7%,11.7°Blg,57f36b7e-8061-414f-b585-4f6882206099,2026-03-05 09:25:32
Brewdog,Pale Ale,Sour Ale,Cascade,1388 - Belgian Strong Ale,Caramel,58 IBU,6.0%,13.5°Blg,968b0abc-b3d2-49b5-8904-628593a839c5,2026-03-05 09:25:32
Budweiser,Porter,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Munich,33 IBU,6.8%,12.8°Blg,3de53d85-1798-4f40-a08e-d594d506d97a,2026-03-05 09:25:32
Brewdog,Pilsner,Sour Ale,Saaz,1388 - Belgian Strong Ale,Caramel,31 IBU,4.5%,10.2°Blg,e7be0c14-8a3e-42f6-b559-8d5d42909745,2026-03-05 09:25:32
Budweiser,Pilsner,Session IPA,Galaxy,1388 - Belgian Strong Ale,Victory,24 IBU,6.3%,13.2°Blg,426d6cea-81ed-4818-a6ff-d4e9eba40588,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Wheat Beer,Cascade,WLP001 - California Ale,Pilsner,35 IBU,5.3%,11.6°Blg,cf670013-7d54-4240-a985-e75dbeebb737,2026-03-05 09:25:32
Carlsberg,Lager,Wheat Beer,Millennium,WLP001 - California Ale,Victory,63 IBU,4.2%,16.1°Blg,e3a343bc-1bb7-41c2-9796-387f7254f501,2026-03-05 09:25:32
Heineken,Pilsner,Sour Ale,Galaxy,W34/70 - Lager,Pilsner,64 IBU,9.0%,18.5°Blg,1d8173df-0b8d-4102-9370-3c7626363a23,2026-03-05 09:25:32
Guinness,Porter,Sour Ale,Saaz,1388 - Belgian Strong Ale,Pilsner,48 IBU,8.3%,17.2°Blg,ec850b5e-42c6-475a-b294-6f446bf3ed0a,2026-03-05 09:25:32
Brewdog,Porter,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Chocolate,39 IBU,5.4%,11.3°Blg,6ce94eb2-28ad-4552-8d59-fb199979e7b4,2026-03-05 09:25:32
Budweiser,Lager,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Pilsner,30 IBU,7.0%,19.6°Blg,7e851b5e-c59e-48e9-bed5-18ee55b9fb43,2026-03-05 09:25:32
Budweiser,Lager,Belgian Dubbel,Millennium,1388 - Belgian Strong Ale,Chocolate,67 IBU,4.1%,19.1°Blg,e8d66021-2248-446b-b48d-76bf0bc2622e,2026-03-05 09:25:32
Guinness,Porter,Session IPA,Millennium,1056 - American Ale,Chocolate,31 IBU,5.4%,19.5°Blg,c282ba33-2fd6-4401-8060-44f339c42504,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Millennium,W34/70 - Lager,Victory,56 IBU,6.8%,12.9°Blg,267ec0ef-ec9b-4e3b-af41-b797d9ba9fa1,2026-03-05 09:25:32
Brewdog,Lager,Sour Ale,Galaxy,S04 - English Ale,Chocolate,65 IBU,10.0%,19.0°Blg,145a0aed-a81a-45c1-af16-782db4793e5b,2026-03-05 09:25:32
Carlsberg,Pilsner,Sour Ale,Mosaic,1056 - American Ale,Munich,50 IBU,8.1%,15.4°Blg,ebef12a7-d073-4d4e-9e85-bda2fe337f32,2026-03-05 09:25:32
Heineken,Imperial Stout,Strong Ale,Millennium,1056 - American Ale,Caramel,23 IBU,4.1%,12.9°Blg,a4043dfd-0fab-4d9d-a6be-4baf397d93db,2026-03-05 09:25:32
Heineken,Lager,Wheat Beer,Millennium,W34/70 - Lager,Pilsner,43 IBU,7.9%,14.2°Blg,0633a965-2557-45dc-8f40-1b2946e140ce,2026-03-05 09:25:32
Heineken,Imperial Stout,Strong Ale,Saaz,WLP001 - California Ale,Pilsner,25 IBU,7.5%,19.7°Blg,95ce6d04-fd8f-4b3f-9861-438cdf68a239,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Session IPA,Mosaic,W34/70 - Lager,Pilsner,70 IBU,9.2%,14.5°Blg,d0086a61-5c5d-400a-a0c5-d29ac13a66cc,2026-03-05 09:25:32
Heineken,Porter,Sour Ale,Millennium,1388 - Belgian Strong Ale,Munich,54 IBU,9.3%,10.1°Blg,d47df7cf-39cd-43c4-91ba-b40316a3b680,2026-03-05 09:25:32
Budweiser,Imperial Stout,Wheat Beer,Galaxy,W34/70 - Lager,Caramel,56 IBU,7.9%,14.1°Blg,20989e6d-5042-4a60-bbc9-e9854ebb8782,2026-03-05 09:25:32
Heineken,Imperial Stout,Strong Ale,Galaxy,W34/70 - Lager,Victory,32 IBU,7.6%,15.6°Blg,41380647-9ad4-4adc-8c17-1a318cf93840,2026-03-05 09:25:32
Heineken,Lager,Sour Ale,Millennium,S04 - English Ale,Munich,33 IBU,9.2%,11.3°Blg,00d335a3-8fcf-4fc3-bfb0-848942d086ff,2026-03-05 09:25:32
Heineken,Imperial Stout,Strong Ale,Saaz,W34/70 - Lager,Pilsner,54 IBU,5.0%,17.3°Blg,d7d187d5-f222-4e55-9865-fe22613f81cb,2026-03-05 09:25:32
Brewdog,Lager,Session IPA,Cascade,W34/70 - Lager,Victory,58 IBU,8.3%,14.3°Blg,06fe4e71-54ce-4522-91d9-94efdd68048c,2026-03-05 09:25:32
Heineken,Lager,Wheat Beer,Mosaic,S04 - English Ale,Chocolate,49 IBU,9.2%,13.8°Blg,ece7101c-4cd3-4f2d-ba5f-4691009b106a,2026-03-05 09:25:32
Guinness,Lager,Belgian Dubbel,Saaz,1056 - American Ale,Caramel,20 IBU,8.1%,18.3°Blg,914d7453-f41f-478c-bacb-ba29f7900eca,2026-03-05 09:25:32
Brewdog,Pilsner,Session IPA,Millennium,1056 - American Ale,Pilsner,34 IBU,6.1%,14.1°Blg,7755ff79-673e-4e78-9ea6-31969bb9d16b,2026-03-05 09:25:32
Budweiser,Porter,Sour Ale,Mosaic,S04 - English Ale,Caramel,27 IBU,6.5%,16.4°Blg,d280b293-7326-4d9f-83a9-dc93a6bfe3c1,2026-03-05 09:25:32
Budweiser,Imperial Stout,Session IPA,Cascade,1056 - American Ale,Victory,44 IBU,8.0%,17.4°Blg,81bc2627-327e-4651-ae19-5e2d90f7cba3,2026-03-05 09:25:32
Carlsberg,Pilsner,Sour Ale,Galaxy,S04 - English Ale,Chocolate,50 IBU,8.5%,19.6°Blg,90f3ae0a-f4a7-4e9b-9a64-36f2d864ccaf,2026-03-05 09:25:32
Carlsberg,Pale Ale,Belgian Dubbel,Millennium,WLP001 - California Ale,Victory,60 IBU,4.8%,16.0°Blg,6107d571-630a-49e8-bba3-b76da56ff348,2026-03-05 09:25:32
Heineken,Pale Ale,Wheat Beer,Saaz,W34/70 - Lager,Pilsner,25 IBU,7.6%,19.7°Blg,1660ae1d-2779-44b7-a951-35a29e7eec83,2026-03-05 09:25:32
Heineken,Pilsner,Wheat Beer,Millennium,1056 - American Ale,Pilsner,28 IBU,4.2%,10.5°Blg,71ef9bf7-5875-4f21-bd57-48751720e256,2026-03-05 09:25:32
Budweiser,Lager,Strong Ale,Cascade,W34/70 - Lager,Munich,62 IBU,8.9%,12.1°Blg,4d918792-d0ef-43c5-b368-9138dbf2a7e5,2026-03-05 09:25:32
Carlsberg,Porter,Strong Ale,Millennium,1388 - Belgian Strong Ale,Pilsner,32 IBU,6.7%,17.6°Blg,59bd6552-ec3b-4d23-b0a6-3816c8e34413,2026-03-05 09:25:32
Guinness,Pale Ale,Belgian Dubbel,Galaxy,1056 - American Ale,Caramel,37 IBU,7.2%,13.8°Blg,8927f924-f4d7-4ed8-abd0-86881c48f6ab,2026-03-05 09:25:32
Carlsberg,Lager,Sour Ale,Saaz,1388 - Belgian Strong Ale,Victory,56 IBU,4.0%,11.7°Blg,268cfde5-5263-4fb4-83f7-92c17d74f756,2026-03-05 09:25:32
Budweiser,Lager,Belgian Dubbel,Millennium,S04 - English Ale,Chocolate,55 IBU,7.1%,17.7°Blg,ae99a630-85c3-4f84-a9ec-c532b363be78,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Millennium,W34/70 - Lager,Caramel,50 IBU,4.4%,13.0°Blg,3d5145f3-07fa-48e1-be4b-0f55f4465b6c,2026-03-05 09:25:32
Brewdog,Pilsner,Strong Ale,Galaxy,S04 - English Ale,Pilsner,56 IBU,5.7%,15.4°Blg,8c7df896-c7f5-4b4e-a56d-11b37bd935fd,2026-03-05 09:25:32
Carlsberg,Porter,Sour Ale,Cascade,S04 - English Ale,Munich,23 IBU,6.3%,18.6°Blg,5a282f64-24bb-41c1-9202-bfef0b84d2ef,2026-03-05 09:25:32
Guinness,Lager,Belgian Dubbel,Mosaic,W34/70 - Lager,Victory,61 IBU,6.7%,14.2°Blg,745f5390-d769-4267-aff2-471338ac01f1,2026-03-05 09:25:32
Carlsberg,Pilsner,Belgian Dubbel,Mosaic,W34/70 - Lager,Munich,20 IBU,8.3%,18.4°Blg,7b43a7d0-2f06-464d-8b5a-8bbf4a958b0e,2026-03-05 09:25:32
Guinness,Porter,Sour Ale,Millennium,WLP001 - California Ale,Caramel,66 IBU,8.8%,15.2°Blg,f49a1f70-c392-4791-9112-d7cd1cbd2faf,2026-03-05 09:25:32
Carlsberg,Pilsner,Session IPA,Galaxy,1388 - Belgian Strong Ale,Pilsner,49 IBU,5.8%,16.9°Blg,a8a72db6-4f23-48d7-9956-731d568c2f77,2026-03-05 09:25:32
Carlsberg,Pale Ale,Sour Ale,Galaxy,S04 - English Ale,Munich,62 IBU,6.5%,15.4°Blg,dcd54b3a-ed89-4052-bbee-d198c291cae4,2026-03-05 09:25:32
Carlsberg,Porter,Belgian Dubbel,Cascade,WLP001 - California Ale,Caramel,32 IBU,6.7%,13.8°Blg,71f7daab-81a3-4f07-8925-2258de983ef3,2026-03-05 09:25:32
Budweiser,Lager,Belgian Dubbel,Saaz,1056 - American Ale,Pilsner,70 IBU,5.9%,11.2°Blg,02bbca66-f381-45bb-a2af-3684c259318e,2026-03-05 09:25:32
Brewdog,Imperial Stout,Sour Ale,Cascade,1388 - Belgian Strong Ale,Caramel,62 IBU,4.3%,19.4°Blg,cc6d4da7-a51b-45c6-b33a-d53666a22198,2026-03-05 09:25:32
Heineken,Pale Ale,Sour Ale,Millennium,W34/70 - Lager,Pilsner,27 IBU,8.0%,15.3°Blg,6029f72b-f48a-4abb-89ae-56ce9ca8f70b,2026-03-05 09:25:32
Carlsberg,Porter,Wheat Beer,Cascade,W34/70 - Lager,Caramel,68 IBU,8.7%,18.4°Blg,b111cb82-8818-432c-8064-0e61f7f75d37,2026-03-05 09:25:32
Brewdog,Porter,Wheat Beer,Cascade,WLP001 - California Ale,Chocolate,51 IBU,9.8%,17.7°Blg,dbf70e8a-9c78-4ea5-aa90-d1e7af4e58c7,2026-03-05 09:25:32
Budweiser,Pilsner,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Chocolate,56 IBU,5.5%,13.6°Blg,e734a1a9-784d-4035-8e94-cf80d83caf5e,2026-03-05 09:25:32
Brewdog,Pale Ale,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Chocolate,48 IBU,8.4%,14.2°Blg,8b037c46-7473-4845-872a-2004d6ce680f,2026-03-05 09:25:32
Brewdog,Imperial Stout,Belgian Dubbel,Millennium,WLP001 - California Ale,Caramel,40 IBU,4.6%,20.0°Blg,2ade4537-8da6-426b-bb4e-e5d4a3e512f0,2026-03-05 09:25:32
Heineken,Porter,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Victory,52 IBU,9.5%,12.1°Blg,3f581bfd-6b08-4ac3-8c24-df0453b203da,2026-03-05 09:25:32
Guinness,Porter,Sour Ale,Galaxy,W34/70 - Lager,Caramel,51 IBU,8.2%,11.2°Blg,dd4dc182-de95-409e-b40c-c1b288bc5723,2026-03-05 09:25:32
Guinness,Pilsner,Wheat Beer,Mosaic,1056 - American Ale,Chocolate,25 IBU,6.2%,18.2°Blg,1597e750-82ba-4f2e-8c84-4e20aa6997d0,2026-03-05 09:25:32
Guinness,Pale Ale,Wheat Beer,Mosaic,S04 - English Ale,Caramel,35 IBU,9.9%,13.6°Blg,e38a7091-5cbc-4bc7-97ef-29cc9c10ca74,2026-03-05 09:25:32
Carlsberg,Pilsner,Wheat Beer,Cascade,S04 - English Ale,Munich,67 IBU,8.8%,11.6°Blg,87c0ac4a-722b-4ad4-9dc2-58262eb8ae13,2026-03-05 09:25:32
Brewdog,Pale Ale,Belgian Dubbel,Galaxy,S04 - English Ale,Caramel,43 IBU,4.9%,18.2°Blg,7508a286-e399-4f8b-99fb-8a1758cb05d3,2026-03-05 09:25:32
Carlsberg,Pilsner,Strong Ale,Mosaic,WLP001 - California Ale,Caramel,61 IBU,8.4%,11.9°Blg,304cb11d-9392-4bdc-8ffd-c788ad869804,2026-03-05 09:25:32
Budweiser,Lager,Belgian Dubbel,Millennium,WLP001 - California Ale,Victory,59 IBU,5.6%,14.2°Blg,d0f251a0-6946-4e2f-afd3-386ef8fb9e69,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Millennium,1388 - Belgian Strong Ale,Pilsner,56 IBU,5.7%,10.2°Blg,e9caadf8-7949-45be-8167-e28208c46f2d,2026-03-05 09:25:32
Heineken,Pilsner,Sour Ale,Cascade,W34/70 - Lager,Munich,34 IBU,6.7%,16.4°Blg,18bfd0c5-3229-4bfe-b0ac-ff0dbbf0e47e,2026-03-05 09:25:32
Budweiser,Pale Ale,Session IPA,Saaz,1056 - American Ale,Victory,24 IBU,4.9%,13.1°Blg,1c2ece10-5007-4503-9d7a-3aaf9b34d2e8,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Pilsner,69 IBU,9.8%,18.6°Blg,5b4f9b7a-8eba-4a44-9411-d924775a8779,2026-03-05 09:25:32
Budweiser,Porter,Belgian Dubbel,Galaxy,S04 - English Ale,Victory,29 IBU,5.4%,17.4°Blg,63cca6d9-9be3-4979-832f-df16526b02eb,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Millennium,1056 - American Ale,Victory,31 IBU,5.6%,18.8°Blg,00c34ad6-8b5d-4eb0-9464-7f362a2ba86e,2026-03-05 09:25:32
Carlsberg,Lager,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Chocolate,35 IBU,9.5%,12.2°Blg,6f9433ad-2486-45d5-8a42-1e1a4076ffce,2026-03-05 09:25:32
Budweiser,Imperial Stout,Sour Ale,Mosaic,S04 - English Ale,Munich,66 IBU,7.4%,10.5°Blg,7f8c33c5-031f-498b-9c31-71efb8585935,2026-03-05 09:25:32
Heineken,Lager,Wheat Beer,Millennium,WLP001 - California Ale,Pilsner,48 IBU,9.2%,10.3°Blg,69e6cecb-7514-4a0b-8adc-ad890000d3ea,2026-03-05 09:25:32
Budweiser,Pilsner,Sour Ale,Galaxy,1056 - American Ale,Victory,28 IBU,4.9%,15.6°Blg,620e41cf-44d1-46f8-a01d-c2087fe7fda6,2026-03-05 09:25:32
Brewdog,Imperial Stout,Session IPA,Saaz,S04 - English Ale,Pilsner,64 IBU,5.2%,16.2°Blg,e2754725-4a43-4457-9239-9f39fcff6279,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Wheat Beer,Saaz,WLP001 - California Ale,Chocolate,70 IBU,7.6%,11.7°Blg,66f816f0-17de-453f-89bf-06f7cbc9f24e,2026-03-05 09:25:32
Brewdog,Imperial Stout,Sour Ale,Saaz,1056 - American Ale,Chocolate,31 IBU,7.5%,13.8°Blg,9fbe366b-1f42-4721-a57c-21a2df3a16b2,2026-03-05 09:25:32
Brewdog,Porter,Strong Ale,Cascade,WLP001 - California Ale,Chocolate,38 IBU,8.2%,14.6°Blg,a59c0d04-760b-4271-953c-7fc11bc2bea4,2026-03-05 09:25:32
Guinness,Porter,Session IPA,Mosaic,1388 - Belgian Strong Ale,Munich,23 IBU,7.4%,16.2°Blg,5660b230-d726-4406-92a0-12e3610475db,2026-03-05 09:25:32
Brewdog,Pale Ale,Sour Ale,Saaz,WLP001 - California Ale,Munich,57 IBU,7.4%,11.7°Blg,6cd16cbc-280c-4a08-be0a-3725a7c70c37,2026-03-05 09:25:32
Guinness,Lager,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Chocolate,20 IBU,8.0%,16.4°Blg,87b534af-9087-46b4-93ef-9d8255031813,2026-03-05 09:25:32
Carlsberg,Pale Ale,Strong Ale,Galaxy,1388 - Belgian Strong Ale,Munich,43 IBU,7.8%,15.1°Blg,5229a54e-3376-4525-8204-83d330cf3d1b,2026-03-05 09:25:32
Guinness,Imperial Stout,Sour Ale,Saaz,1056 - American Ale,Chocolate,29 IBU,7.3%,15.6°Blg,00428273-9812-4e19-8b80-f1ecdb76102a,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Belgian Dubbel,Saaz,1056 - American Ale,Pilsner,65 IBU,4.3%,13.1°Blg,0cfdf722-94d7-4916-b637-8cdbcae0397f,2026-03-05 09:25:32
Guinness,Pilsner,Belgian Dubbel,Saaz,S04 - English Ale,Chocolate,29 IBU,6.1%,18.5°Blg,91a503ec-90d5-4a80-be14-5b443c015e99,2026-03-05 09:25:32
Budweiser,Pale Ale,Belgian Dubbel,Galaxy,WLP001 - California Ale,Munich,35 IBU,4.2%,13.7°Blg,9ab02505-0e90-40a6-957e-2de10b6b1bf8,2026-03-05 09:25:32
Carlsberg,Porter,Session IPA,Millennium,1056 - American Ale,Munich,31 IBU,6.5%,11.7°Blg,f3a43da8-30c1-4824-9c03-672303c72ef6,2026-03-05 09:25:32
Carlsberg,Lager,Session IPA,Millennium,1056 - American Ale,Chocolate,41 IBU,6.0%,16.6°Blg,822cb9c0-7296-4541-a510-b5f75af65d2d,2026-03-05 09:25:32
Carlsberg,Porter,Sour Ale,Millennium,S04 - English Ale,Victory,42 IBU,6.5%,13.0°Blg,ef51a0d8-f30a-4cee-b30f-183411685e24,2026-03-05 09:25:32
Carlsberg,Lager,Belgian Dubbel,Mosaic,WLP001 - California Ale,Munich,34 IBU,4.7%,16.2°Blg,f5840f92-749b-413a-a750-809288c84d65,2026-03-05 09:25:32
Carlsberg,Pale Ale,Sour Ale,Galaxy,S04 - English Ale,Munich,24 IBU,5.3%,12.2°Blg,12d1c3d7-637a-43b5-8f5e-ae9b0303dadb,2026-03-05 09:25:32
Brewdog,Porter,Strong Ale,Mosaic,W34/70 - Lager,Pilsner,38 IBU,4.1%,13.5°Blg,d2707a0f-2fa8-4466-975c-4f1258e39d5b,2026-03-05 09:25:32
Heineken,Imperial Stout,Wheat Beer,Mosaic,WLP001 - California Ale,Pilsner,49 IBU,6.5%,18.0°Blg,1e19b81a-2223-4931-9627-2dd2c163acf1,2026-03-05 09:25:32
Brewdog,Pale Ale,Strong Ale,Saaz,1056 - American Ale,Victory,23 IBU,4.2%,18.1°Blg,13830a06-4911-4418-8fbe-51184bb97a01,2026-03-05 09:25:32
Heineken,Pale Ale,Session IPA,Mosaic,W34/70 - Lager,Chocolate,32 IBU,5.4%,19.8°Blg,b458c34b-8882-4779-97b7-55073351681a,2026-03-05 09:25:32
Budweiser,Lager,Strong Ale,Millennium,1056 - American Ale,Pilsner,27 IBU,5.4%,14.0°Blg,59d9d0ef-c96e-42eb-8418-f1091c7970a6,2026-03-05 09:25:32
Brewdog,Pilsner,Session IPA,Cascade,1056 - American Ale,Chocolate,45 IBU,8.4%,20.0°Blg,7297b0e2-4278-4d68-830e-e7a1e40fce73,2026-03-05 09:25:32
Heineken,Imperial Stout,Belgian Dubbel,Cascade,W34/70 - Lager,Victory,56 IBU,6.0%,10.6°Blg,77dbc4e3-762e-41a6-a731-2027914706b4,2026-03-05 09:25:32
Heineken,Imperial Stout,Wheat Beer,Mosaic,WLP001 - California Ale,Munich,33 IBU,6.2%,14.3°Blg,c556dad1-4d54-4ac9-90e8-f7dc4a3d979b,2026-03-05 09:25:32
Carlsberg,Lager,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Victory,25 IBU,8.9%,16.8°Blg,e5b1f59a-3853-40dc-8a69-3f95ec3ee0e4,2026-03-05 09:25:32
Brewdog,Pale Ale,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Munich,36 IBU,8.3%,12.5°Blg,2b2e5963-b5d9-42bc-a655-e3f5acf46caf,2026-03-05 09:25:32
Heineken,Porter,Belgian Dubbel,Galaxy,1056 - American Ale,Munich,41 IBU,7.3%,10.3°Blg,1dd5a704-831b-4271-9744-0aea0ba36d1a,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Belgian Dubbel,Cascade,WLP001 - California Ale,Munich,60 IBU,4.4%,10.7°Blg,8752c15c-27c8-4452-ad6f-957996152267,2026-03-05 09:25:32
Guinness,Pilsner,Sour Ale,Millennium,WLP001 - California Ale,Caramel,43 IBU,7.7%,10.3°Blg,7cd5cd9f-53d7-4d0e-9585-73ec0fdebe5c,2026-03-05 09:25:32
Brewdog,Lager,Sour Ale,Galaxy,S04 - English Ale,Pilsner,39 IBU,9.7%,18.0°Blg,1def70f1-f257-4c12-945e-c3617befbee9,2026-03-05 09:25:32
Budweiser,Pale Ale,Belgian Dubbel,Millennium,1056 - American Ale,Munich,45 IBU,9.5%,14.4°Blg,74b4fcb0-3941-4626-9907-170bd37fdc55,2026-03-05 09:25:32
Carlsberg,Lager,Session IPA,Cascade,WLP001 - California Ale,Caramel,24 IBU,4.6%,15.5°Blg,6ac7399a-8dbf-4f24-a8d2-3cf45590ca63,2026-03-05 09:25:32
Guinness,Porter,Sour Ale,Millennium,WLP001 - California Ale,Pilsner,64 IBU,5.5%,19.0°Blg,bc89ffc4-d0b6-485c-9c30-b3384d96c884,2026-03-05 09:25:32
Heineken,Lager,Strong Ale,Mosaic,W34/70 - Lager,Caramel,68 IBU,5.7%,16.6°Blg,0502cb13-0e3d-4514-9afe-d6680070e72c,2026-03-05 09:25:32
Heineken,Imperial Stout,Session IPA,Cascade,W34/70 - Lager,Victory,69 IBU,7.4%,20.0°Blg,7ed5210f-7447-407c-b2a2-c51c433473af,2026-03-05 09:25:32
Brewdog,Lager,Belgian Dubbel,Cascade,W34/70 - Lager,Victory,32 IBU,4.4%,10.4°Blg,46b9a6f7-56d0-458a-9883-b9517ecb33d2,2026-03-05 09:25:32
Brewdog,Imperial Stout,Wheat Beer,Saaz,1056 - American Ale,Victory,30 IBU,6.1%,12.7°Blg,fac54cfa-374c-4192-bf0d-d39d4a5ac398,2026-03-05 09:25:32
Heineken,Lager,Belgian Dubbel,Galaxy,1388 - Belgian Strong Ale,Pilsner,35 IBU,4.4%,12.8°Blg,3547a768-0865-428d-9c80-3559b1e420dc,2026-03-05 09:25:32
Budweiser,Imperial Stout,Wheat Beer,Cascade,S04 - English Ale,Caramel,66 IBU,9.8%,13.7°Blg,defd803c-b602-4746-9034-22cdc663eee2,2026-03-05 09:25:32
Guinness,Pale Ale,Wheat Beer,Galaxy,S04 - English Ale,Caramel,38 IBU,9.5%,19.4°Blg,991cce61-7a03-4034-992f-60bd281fa5a2,2026-03-05 09:25:32
Heineken,Pale Ale,Strong Ale,Galaxy,1056 - American Ale,Victory,68 IBU,10.0%,15.2°Blg,4d94fa48-ab68-4347-9945-0dacba4a5346,2026-03-05 09:25:32
Heineken,Porter,Sour Ale,Cascade,W34/70 - Lager,Munich,28 IBU,8.5%,10.1°Blg,5f99ef28-252e-4cea-835d-ae7744379356,2026-03-05 09:25:32
Brewdog,Pale Ale,Session IPA,Mosaic,S04 - English Ale,Munich,49 IBU,7.4%,14.5°Blg,f65cbe09-5c46-4100-b69f-5d7e9d124002,2026-03-05 09:25:32
Carlsberg,Porter,Wheat Beer,Mosaic,1056 - American Ale,Caramel,25 IBU,5.4%,18.1°Blg,5415757a-3983-4fe7-871d-827138a4e5a1,2026-03-05 09:25:32
Heineken,Pale Ale,Belgian Dubbel,Saaz,W34/70 - Lager,Munich,34 IBU,8.7%,17.6°Blg,49b44f4e-2271-44b7-b082-75f9f4bb3d0f,2026-03-05 09:25:32
Carlsberg,Lager,Session IPA,Cascade,1388 - Belgian Strong Ale,Pilsner,51 IBU,6.5%,14.6°Blg,e87dd072-9c03-4ff5-a614-49268352cc89,2026-03-05 09:25:32
Heineken,Porter,Strong Ale,Saaz,S04 - English Ale,Pilsner,23 IBU,8.9%,18.1°Blg,76abf945-ea16-4c32-af4a-ae90673da4f0,2026-03-05 09:25:32
Heineken,Pilsner,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Caramel,36 IBU,8.6%,15.8°Blg,fc1aeacf-3969-470d-8377-fa1e555efbd1,2026-03-05 09:25:32
Guinness,Porter,Session IPA,Millennium,WLP001 - California Ale,Victory,44 IBU,7.7%,13.4°Blg,6b4c440c-d496-412b-ab3d-aad922c83549,2026-03-05 09:25:32
Budweiser,Porter,Wheat Beer,Cascade,1056 - American Ale,Munich,26 IBU,8.5%,14.3°Blg,ad5df177-9294-422f-918b-76d62800ca5d,2026-03-05 09:25:32
Brewdog,Porter,Strong Ale,Saaz,S04 - English Ale,Chocolate,43 IBU,5.1%,17.7°Blg,67e8c7a3-6498-404e-9037-0bb018be2650,2026-03-05 09:25:32
Carlsberg,Imperial Stout,Session IPA,Cascade,1056 - American Ale,Pilsner,23 IBU,7.4%,14.1°Blg,5de8c724-0c45-4571-acb4-fdf9fc085f47,2026-03-05 09:25:32
Budweiser,Pilsner,Session IPA,Saaz,1056 - American Ale,Pilsner,44 IBU,8.8%,14.3°Blg,0f89cc30-24cd-4340-a2d2-bd580a365e72,2026-03-05 09:25:32
Budweiser,Imperial Stout,Session IPA,Mosaic,S04 - English Ale,Chocolate,67 IBU,4.9%,18.7°Blg,6026c6c6-638f-4be7-8c1c-95a125ab34fc,2026-03-05 09:25:32
Guinness,Porter,Strong Ale,Mosaic,S04 - English Ale,Chocolate,24 IBU,5.8%,10.5°Blg,115a8393-e91a-4512-9912-29155d523a68,2026-03-05 09:25:32
Brewdog,Lager,Sour Ale,Mosaic,1056 - American Ale,Munich,29 IBU,6.1%,13.3°Blg,be5aa9c4-6a8f-46c3-b887-985e16f23f85,2026-03-05 09:25:32
Budweiser,Pilsner,Sour Ale,Millennium,1056 - American Ale,Pilsner,46 IBU,6.3%,17.6°Blg,19b525e8-d936-4cf3-86ea-3f09783224a6,2026-03-05 09:25:32
