brand,name,style,hop,yeast,malts,ibu,alcohol,blg,user_id,dt_current_timestamp
Brewdog,Pale Ale,Wheat Beer,Mosaic,S04 - English Ale,Pilsner,43 IBU,7.9%,18.8°Blg,c3aa4405-6704-4d40-8787-447d144ec4db,2026-03-05 09:25:33
Carlsberg,Pilsner,Strong Ale,Saaz,S04 - English Ale,Caramel,22 IBU,6.0%,13.4°Blg,341649b8-b583-49bb-bd26-9dae4126a508,2026-03-05 09:25:33
Carlsberg,Porter,Sour Ale,Galaxy,WLP001 - California Ale,Pilsner,47 IBU,8.4%,17.3°Blg,9e9df2ff-e50a-4627-9882-6088186bce41,2026-03-05 09:25:33
Brewdog,Porter,Belgian Dubbel,Mosaic,W34/70 - Lager,Caramel,20 IBU,5.0%,14.1°Blg,4beeaaf4-cc23-48c3-b790-ee5861e8a561,2026-03-05 09:25:33
Budweiser,Lager,Belgian Dubbel,Cascade,W34/70 - Lager,Caramel,54 IBU,4.0%,11.6°Blg,95f30b58-c026-4dcb-a5ab-42da77c0c598,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Session IPA,Galaxy,W34/70 - Lager,Pilsner,21 IBU,9.5%,19.9°Blg,0216c87c-4ddd-4505-8b5d-515bda6070cf,2026-03-05 09:25:33
Budweiser,Porter,Strong Ale,Saaz,WLP001 - California Ale,Pilsner,65 IBU,8.5%,11.5°Blg,687388be-1f1f-47ab-828b-cb16e54f41c0,2026-03-05 09:25:33
Guinness,Porter,Strong Ale,Cascade,S04 - English Ale,Caramel,22 IBU,4.9%,15.5°Blg,bb0d6607-f70d-4156-91e6-c497cbd042a2,2026-03-05 09:25:33
Guinness,Pilsner,Sour Ale,Saaz,W34/70 - Lager,Munich,57 IBU,6.5%,11.2°Blg,e37e8912-c2b8-4167-bf78-ac35d5819738,2026-03-05 09:25:33
Heineken,Lager,Strong Ale,Millennium,S04 - English Ale,Victory,52 IBU,5.1%,12.0°Blg,ce622102-2de3-4949-9712-e61f4ff901ec,2026-03-05 09:25:33
Heineken,Pale Ale,Strong Ale,Millennium,S04 - English Ale,Caramel,41 IBU,8.1%,17.7°Blg,a7898613-c71d-4762-bd1a-682cbaa175e8,2026-03-05 09:25:33
Heineken,Lager,Belgian Dubbel,Millennium,W34/70 - Lager,Pilsner,65 IBU,7.0%,15.9°Blg,85d7b777-a7ac-4b58-a6f5-8c6cb23e81d0,2026-03-05 09:25:33
Budweiser,Pale Ale,Belgian Dubbel,Millennium,W34/70 - Lager,Caramel,47 IBU,6.9%,18.7°Blg,12b3fe52-c1cd-4725-ba06-7066e0768710,2026-03-05 09:25:33
Brewdog,Lager,Sour Ale,Cascade,1056 - American Ale,Pilsner,36 IBU,7.3%,19.6°Blg,b5973896-5908-41a3-bc89-08fb71bb3bec,2026-03-05 09:25:33
Budweiser,Pilsner,Wheat Beer,Cascade,1056 - American Ale,Victory,39 IBU,6.2%,12.6°Blg,6da48add-fb3d-487f-bb04-f1a1a0d7da8e,2026-03-05 09:25:33
Brewdog,Porter,Wheat Beer,Mosaic,1056 - American Ale,Chocolate,44 IBU,9.7%,19.0°Blg,c70591bb-9327-4034-8fe5-32f38de73370,2026-03-05 09:25:33
Carlsberg,Porter,Strong Ale,Saaz,W34/70 - Lager,Victory,67 IBU,6.5%,16.6°Blg,bd2c5151-edc7-4c78-b8af-c62264049e94,2026-03-05 09:25:33
Carlsberg,Pale Ale,Sour Ale,Cascade,S04 - English Ale,Chocolate,42 IBU,5.8%,10.3°Blg,6601f074-5a6d-4a03-8e9f-644d34e3ce82,2026-03-05 09:25:33
Budweiser,Porter,Wheat Beer,Millennium,W34/70 - Lager,Chocolate,22 IBU,9.6%,12.4°Blg,4f1f38da-123f-41cd-932b-4a60106fd260,2026-03-05 09:25:33
Guinness,Lager,Session IPA,Cascade,S04 - English Ale,Victory,48 IBU,7.8%,10.9°Blg,39383983-8a83-4c00-97c9-4097672152da,2026-03-05 09:25:33
Guinness,Lager,Session IPA,Saaz,S04 - English Ale,Pilsner,49 IBU,8.8%,16.3°Blg,2c346757-e403-453f-8712-6f3d64c86339,2026-03-05 09:25:33
Carlsberg,Porter,Belgian Dubbel,Millennium,1388 - Belgian Strong Ale,Caramel,50 IBU,4.3%,11.5°Blg,0104aee2-5595-402f-8319-4b6201089be5,2026-03-05 09:25:33
Brewdog,Pilsner,Session IPA,Cascade,S04 - English Ale,Victory,31 IBU,8.7%,11.9°Blg,7b7d05e4-e4c9-47ec-9a94-20dbbbd33b91,2026-03-05 09:25:33
Carlsberg,Pilsner,Wheat Beer,Mosaic,S04 - English Ale,Victory,65 IBU,8.3%,18.6°Blg,6d77c374-8b91-4d4c-bfe1-4fd532da26ba,2026-03-05 09:25:33
Budweiser,Pilsner,Session IPA,Mosaic,1056 - American Ale,Chocolate,45 IBU,6.4%,10.7°Blg,266e0a7e-d99b-4904-9a45-9f833d38e3d1,2026-03-05 09:25:33
Brewdog,Pilsner,Strong Ale,Millennium,S04 - English Ale,Victory,39 IBU,5.6%,11.2°Blg,3e09fef1-dce0-463a-8382-9205a79baef6,2026-03-05 09:25:33
Carlsberg,Pale Ale,Sour Ale,Galaxy,WLP001 - California Ale,Chocolate,63 IBU,5.2%,15.6°Blg,07817b13-f4e9-4f2b-a1b5-72636ff5b3e2,2026-03-05 09:25:33
Budweiser,Porter,Session IPA,Millennium,WLP001 - California Ale,Victory,52 IBU,5.6%,15.9°Blg,2cea36a8-dd3e-4c10-8c59-8399f2770668,2026-03-05 09:25:33
Carlsberg,Lager,Session IPA,Galaxy,1388 - Belgian Strong Ale,Caramel,42 IBU,6.6%,19.8°Blg,2914ad71-917f-4c77-b6aa-65e5fec6bea5,2026-03-05 09:25:33
Brewdog,Pale Ale,Wheat Beer,Saaz,1056 - American Ale,Victory,58 IBU,7.4%,10.8°Blg,4fe3add8-da50-4b13-bc7a-041627cc265f,2026-03-05 09:25:33
Budweiser,Pale Ale,Wheat Beer,Millennium,W34/70 - Lager,Victory,38 IBU,7.5%,18.8°Blg,ecbb4efc-7424-42e8-96da-7451b400de28,2026-03-05 09:25:33
Brewdog,Pilsner,Session IPA,Galaxy,W34/70 - Lager,Caramel,28 IBU,8.0%,12.6°Blg,3512bfcd-3009-4272-a046-b4051dad429f,2026-03-05 09:25:33
Guinness,Porter,Belgian Dubbel,Cascade,W34/70 - Lager,Victory,62 IBU,8.6%,16.4°Blg,506b8c15-2333-4d7a-b0cc-1d8f642976c9,2026-03-05 09:25:33
Brewdog,Imperial Stout,Wheat Beer,Galaxy,W34/70 - Lager,Pilsner,65 IBU,8.5%,11.1°Blg,f11bd419-ab00-465b-85b8-9c6e50bdfd0c,2026-03-05 09:25:33
Budweiser,Pilsner,Belgian Dubbel,Cascade,1388 - Belgian Strong Ale,Victory,63 IBU,8.4%,17.3°Blg,6d7ed0d2-afd5-4cd6-93ab-84e6b71ca5f7,2026-03-05 09:25:33
Brewdog,Pilsner,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Chocolate,70 IBU,5.5%,13.9°Blg,5d64bfd1-e2bd-4530-8459-16528ea195d8,2026-03-05 09:25:33
Heineken,Imperial Stout,Session IPA,Cascade,S04 - English Ale,Caramel,21 IBU,4.5%,15.7°Blg,7b1f1f61-4625-405c-981b-39de0ea31a9a,2026-03-05 09:25:33
Heineken,Porter,Strong Ale,Cascade,S04 - English Ale,Pilsner,33 IBU,4.9%,19.6°Blg,0106e0e1-c741-4f67-93ea-bacc0c54b976,2026-03-05 09:25:33
Budweiser,Porter,Strong Ale,Mosaic,1056 - American Ale,Pilsner,20 IBU,4.8%,14.5°Blg,f31e821d-d06a-4608-96e7-3e7952efa5a9,2026-03-05 09:25:33
Heineken,Imperial Stout,Sour Ale,Saaz,1388 - Belgian Strong Ale,Chocolate,47 IBU,8.9%,16.7°Blg,a55b12e8-fe6d-4278-ae51-86a87a9b5657,2026-03-05 09:25:33
Carlsberg,Porter,Belgian Dubbel,Saaz,1388 - Belgian Strong Ale,Caramel,48 IBU,6.6%,11.5°Blg,323e5a23-f198-4df6-8aad-0e70f82847e6,2026-03-05 09:25:33
Guinness,Pilsner,Strong Ale,Mosaic,S04 - English Ale,Munich,50 IBU,9.6%,14.0°Blg,b8ca7a75-04ef-47e0-a6a6-ebc89623df87,2026-03-05 09:25:33
Heineken,Lager,Belgian Dubbel,Millennium,S04 - English Ale,Victory,64 IBU,6.5%,10.5°Blg,33e1fed7-a2cf-4893-86ba-be91b6ce69bf,2026-03-05 09:25:33
Brewdog,Lager,Wheat Beer,Galaxy,1056 - American Ale,Munich,33 IBU,7.6%,14.2°Blg,d013d9ef-7878-455c-9013-8cca4d1e6c2c,2026-03-05 09:25:33
Brewdog,Pale Ale,Strong Ale,Mosaic,1056 - American Ale,Caramel,51 IBU,8.9%,19.8°Blg,be1e8179-267e-4b6f-ba91-8913296d0220,2026-03-05 09:25:33
Brewdog,Pale Ale,Session IPA,Millennium,S04 - English Ale,Victory,69 IBU,4.5%,15.1°Blg,297b2e7a-4473-4a74-939c-7b2703160401,2026-03-05 09:25:33
Guinness,Lager,Sour Ale,Cascade,W34/70 - Lager,Chocolate,64 IBU,8.6%,11.1°Blg,5fb0a562-77e6-40fe-b2f1-aeb234cd9848,2026-03-05 09:25:33
Brewdog,Pale Ale,Belgian Dubbel,Cascade,S04 - English Ale,Munich,55 IBU,4.7%,19.3°Blg,4ad7713f-760d-421d-afb9-dbc654de2d44,2026-03-05 09:25:33
Guinness,Imperial Stout,Session IPA,Cascade,1056 - American Ale,Pilsner,69 IBU,9.6%,11.0°Blg,5ce73b38-f5c1-4737-8995-9810b16ac9dd,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Belgian Dubbel,Millennium,WLP001 - California Ale,Pilsner,26 IBU,8.2%,18.7°Blg,5507bb53-bfaf-46f6-be6f-b4ca76eb0f8b,2026-03-05 09:25:33
Guinness,Imperial Stout,Wheat Beer,Cascade,1388 - Belgian Strong Ale,Caramel,33 IBU,6.9%,12.7°Blg,619cab56-6b36-4616-8cf8-73298cd2624a,2026-03-05 09:25:33
Carlsberg,Porter,Session IPA,Mosaic,W34/70 - Lager,Caramel,63 IBU,9.8%,16.1°Blg,8518e960-2d57-4066-9cba-b2720049a5bf,2026-03-05 09:25:33
Budweiser,Pale Ale,Strong Ale,Cascade,1388 - Belgian Strong Ale,Caramel,63 IBU,5.0%,14.6°Blg,000056fa-85a6-40ed-9b68-20b7964470f6,2026-03-05 09:25:33
Brewdog,Pilsner,Session IPA,Millennium,W34/70 - Lager,Pilsner,30 IBU,4.9%,14.9°Blg,920fb686-07d3-411a-a0e5-7e2613ea8c71,2026-03-05 09:25:33
Budweiser,Pale Ale,Belgian Dubbel,Saaz,1056 - American Ale,Victory,55 IBU,4.7%,14.4°Blg,6c022cfe-2eba-429e-b96c-b9869316b08a,2026-03-05 09:25:33
Budweiser,Lager,Wheat Beer,Galaxy,1388 - Belgian Strong Ale,Caramel,23 IBU,9.2%,12.9°Blg,8d1cdf95-8b37-4312-b5e1-47c7126fe6bc,2026-03-05 09:25:33
Budweiser,Imperial Stout,Session IPA,Mosaic,W34/70 - Lager,Pilsner,54 IBU,9.4%,18.5°Blg,bd917790-3d9b-4f39-801a-87d4866353fa,2026-03-05 09:25:33
Brewdog,Porter,Sour Ale,Saaz,WLP001 - California Ale,Pilsner,39 IBU,8.7%,15.4°Blg,631f5b54-73a8-43c3-a069-6d47f62f618e,2026-03-05 09:25:33
Heineken,Pale Ale,Wheat Beer,Galaxy,WLP001 - California Ale,Pilsner,57 IBU,5.7%,11.8°Blg,dfa6f365-4c2d-49de-a70a-49d9c34a556a,2026-03-05 09:25:33
Brewdog,Pale Ale,Wheat Beer,Cascade,1388 - Belgian Strong Ale,Pilsner,25 IBU,8.4%,16.4°Blg,14f1af3e-fbe8-454b-b568-f49972c20144,2026-03-05 09:25:33
Brewdog,Imperial Stout,Session IPA,Saaz,1056 - American Ale,Chocolate,57 IBU,4.7%,19.8°Blg,d14413e7-9fb2-4e23-84ca-5e26b74d1f36,2026-03-05 09:25:33
Budweiser,Pale Ale,Strong Ale,Cascade,1388 - Belgian Strong Ale,Caramel,20 IBU,9.8%,18.9°Blg,8787a4b8-f104-4bbb-8ca8-d62892bbc6d3,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Belgian Dubbel,Cascade,W34/70 - Lager,Victory,60 IBU,8.2%,15.4°Blg,7e80e3f4-a1eb-4119-b9f4-6dede06913f8,2026-03-05 09:25:33
Budweiser,Pilsner,Wheat Beer,Mosaic,WLP001 - California Ale,Caramel,42 IBU,4.0%,12.7°Blg,1084b8a2-93a8-4f96-aa40-12415d818852,2026-03-05 09:25:33
Guinness,Pale Ale,Sour Ale,Galaxy,W34/70 - Lager,Chocolate,49 IBU,6.3%,11.9°Blg,6deb13c5-5a5e-4189-9cf6-c8ee9bcd471b,2026-03-05 09:25:33
Budweiser,Imperial Stout,Wheat Beer,Saaz,WLP001 - California Ale,Munich,61 IBU,6.2%,14.2°Blg,46b50bdb-9cd7-4d11-8de9-d9341ce6d231,2026-03-05 09:25:33
Guinness,Imperial Stout,Strong Ale,Cascade,W34/70 - Lager,Caramel,29 IBU,9.1%,17.8°Blg,dde09244-b10b-44f3-adef-72878970f185,2026-03-05 09:25:33
Brewdog,Imperial Stout,Session IPA,Mosaic,1388 - Belgian Strong Ale,Victory,33 IBU,8.7%,10.2°Blg,d58435e3-c89b-4993-b68b-d12b06b3a20e,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Belgian Dubbel,Saaz,W34/70 - Lager,Caramel,25 IBU,7.5%,12.8°Blg,3437534d-5798-42c0-8524-f254fa3b52b4,2026-03-05 09:25:33
Brewdog,Porter,Belgian Dubbel,Saaz,WLP001 - California Ale,Victory,63 IBU,8.4%,10.6°Blg,60fa8601-4217-41d5-941c-5fc5b681c938,2026-03-05 09:25:33
Budweiser,Porter,Strong Ale,Cascade,1056 - American Ale,Pilsner,52 IBU,9.5%,17.9°Blg,09b9077e-9621-4eab-b92e-f55a460b7b19,2026-03-05 09:25:33
Budweiser,Imperial Stout,Belgian Dubbel,Millennium,W34/70 - Lager,Munich,59 IBU,5.0%,13.7°Blg,8780d295-d9f9-4fb3-844c-2c1fe903149b,2026-03-05 09:25:33
Brewdog,Lager,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Caramel,39 IBU,5.6%,11.7°Blg,0e8a6555-d3e1-4150-90f8-7b8d93568d51,2026-03-05 09:25:33
Carlsberg,Porter,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Pilsner,23 IBU,5.1%,14.7°Blg,e7560bcd-8d8c-498b-b423-41cb0cf2b1ce,2026-03-05 09:25:33
Budweiser,Pale Ale,Sour Ale,Galaxy,WLP001 - California Ale,Caramel,34 IBU,5.8%,14.8°Blg,e81ff11a-9584-45fb-ae99-4dcbb85fd772,2026-03-05 09:25:33
Budweiser,Imperial Stout,Belgian Dubbel,Cascade,S04 - English Ale,Victory,21 IBU,7.0%,10.3°Blg,960c61f5-df0f-4eb7-9d7c-0cc8cd2a5571,2026-03-05 09:25:33
Carlsberg,Pale Ale,Belgian Dubbel,Cascade,1388 - Belgian Strong Ale,Victory,46 IBU,9.1%,15.3°Blg,a4228630-f577-4225-a8d7-547999c22062,2026-03-05 09:25:33
Guinness,Imperial Stout,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Munich,35 IBU,4.7%,11.6°Blg,967aee5a-78b1-4194-9f6c-387f7bbf0560,2026-03-05 09:25:33
Heineken,Imperial Stout,Session IPA,Saaz,1056 - American Ale,Munich,33 IBU,9.1%,11.7°Blg,eb137415-b947-46bf-89ee-d1c5c10f9fa2,2026-03-05 09:25:33
Carlsberg,Lager,Belgian Dubbel,Saaz,WLP001 - California Ale,Victory,30 IBU,9.5%,14.3°Blg,a4ec3bcf-da20-4fcc-98aa-891aba2b0e2b,2026-03-05 09:25:33
Budweiser,Lager,Belgian Dubbel,Millennium,1388 - Belgian Strong Ale,Caramel,52 IBU,5.0%,14.9°Blg,900dddbb-08ea-426c-aa41-ef37b4272440,2026-03-05 09:25:33
Carlsberg,Pale Ale,Session IPA,Millennium,WLP001 - California Ale,Pilsner,20 IBU,6.6%,16.5°Blg,c2c99e06-9936-4197-9641-268db10e073f,2026-03-05 09:25:33
Brewdog,Pale Ale,Sour Ale,Saaz,1056 - American Ale,Victory,29 IBU,4.2%,11.9°Blg,d56eeded-42f2-46bb-9984-b22f5a62f616,2026-03-05 09:25:33
Heineken,Pale Ale,Session IPA,Mosaic,S04 - English Ale,Caramel,20 IBU,7.6%,18.3°Blg,29e7cf6a-11f7-4629-b5b2-84532c53d691,2026-03-05 09:25:33
Heineken,Lager,Strong Ale,Millennium,W34/70 - Lager,Chocolate,43 IBU,5.9%,14.5°Blg,7c88d357-4a85-4c52-8237-c87af14bc4bb,2026-03-05 09:25:33
Brewdog,Porter,Session IPA,Mosaic,1388 - Belgian Strong Ale,Pilsner,32 IBU,8.6%,12.7°Blg,e212183b-0c1b-4a48-a73a-5201bafa1275,2026-03-05 09:25:33
Carlsberg,Pilsner,Sour Ale,Saaz,S04 - English Ale,Caramel,35 IBU,9.7%,15.8°Blg,3b53e9bc-4959-4ee1-835e-6f07f627adc0,2026-03-05 09:25:33
Guinness,Lager,Strong Ale,Galaxy,S04 - English Ale,Victory,25 IBU,8.7%,14.8°Blg,2ff177bc-1ae1-4dc2-89b8-8ffa29a3207b,2026-03-05 09:25:33
Budweiser,Pale Ale,Session IPA,Cascade,S04 - English Ale,Chocolate,45 IBU,8.8%,11.4°Blg,ab2acda2-f898-49b7-8a07-ecb93c44f90c,2026-03-05 09:25:33
Heineken,Lager,Strong Ale,Millennium,1388 - Belgian Strong Ale,Munich,34 IBU,4.4%,10.5°Blg,0c857c2f-c44d-4d98-aa0e-d418db6ccf8b,2026-03-05 09:25:33
Heineken,Porter,Sour Ale,Galaxy,S04 - English Ale,Caramel,53 IBU,7.9%,19.8°Blg,f65793e5-18d3-4877-864b-675f594de5f7,2026-03-05 09:25:33
Brewdog,Imperial Stout,Wheat Beer,Millennium,1056 - American Ale,Caramel,50 IBU,6.9%,11.6°Blg,88f52d32-1851-4ddd-8b0e-e3ddf0bf262e,2026-03-05 09:25:33
Brewdog,Imperial Stout,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Caramel,61 IBU,7.2%,13.1°Blg,350f041e-89db-4382-9e9e-5c4d2b1289c7,2026-03-05 09:25:33
Brewdog,Lager,Belgian Dubbel,Cascade,1056 - American Ale,Pilsner,63 IBU,8.6%,18.8°Blg,cdced87c-93b8-44e0-a2ba-7e5d02443201,2026-03-05 09:25:33
Carlsberg,Lager,Session IPA,Mosaic,WLP001 - California Ale,Chocolate,47 IBU,7.0%,11.1°Blg,c4e19917-b5e8-4dec-a579-2743366afeab,2026-03-05 09:25:33
Carlsberg,Lager,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Victory,41 IBU,4.7%,14.7°Blg,e1e735a9-0b05-4917-801a-80d31a1779e2,2026-03-05 09:25:33
Heineken,Pale Ale,Session IPA,Cascade,WLP001 - California Ale,Chocolate,30 IBU,4.1%,14.7°Blg,549b16fe-3cdb-4487-ba15-2db625b39cc0,2026-03-05 09:25:33
Budweiser,Pilsner,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Munich,57 IBU,4.6%,17.4°Blg,2b4400fd-7218-4f11-bbf9-e8a1b1a103c6,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Wheat Beer,Cascade,1388 - Belgian Strong Ale,Pilsner,52 IBU,4.7%,19.4°Blg,5b415530-6fa9-466e-b436-4eeb9674f0cb,2026-03-05 09:25:33
Budweiser,Pilsner,Sour Ale,Saaz,1056 - American Ale,Victory,48 IBU,7.6%,18.6°Blg,98d2663f-a856-43c4-92e9-a112e16e6b06,2026-03-05 09:25:33
Brewdog,Pilsner,Wheat Beer,Mosaic,W34/70 - Lager,Pilsner,22 IBU,5.6%,15.4°Blg,78aa9824-0c43-4ee8-a8e9-0b977b761b5e,2026-03-05 09:25:33
Brewdog,Lager,Belgian Dubbel,Saaz,WLP001 - California Ale,Pilsner,29 IBU,5.1%,15.8°Blg,880c24be-5d9e-4e59-b360-80a7471fb396,2026-03-05 09:25:33
Budweiser,Porter,Wheat Beer,Cascade,W34/70 - Lager,Pilsner,24 IBU,7.2%,16.3°Blg,85485292-d929-4959-9c98-450d3c03b816,2026-03-05 09:25:33
Heineken,Pilsner,Sour Ale,Cascade,S04 - English Ale,Chocolate,63 IBU,7.4%,12.8°Blg,c6c15c5f-6dee-4feb-be1f-ca2bb2188fad,2026-03-05 09:25:33
Brewdog,Porter,Sour Ale,Galaxy,WLP001 - California Ale,Chocolate,47 IBU,4.7%,10.5°Blg,b8f4e2d0-0fd4-42f2-b497-738140d6b804,2026-03-05 09:25:33
Guinness,Pilsner,Strong Ale,Saaz,W34/70 - Lager,Munich,40 IBU,6.2%,16.0°Blg,3c0e1eec-8786-45cd-a9b3-d82ee0624adc,2026-03-05 09:25:33
Brewdog,Pale Ale,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Caramel,46 IBU,8.0%,16.2°Blg,1864050c-fdbb-46bb-980e-da8e091f01f1,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Sour Ale,Mosaic,S04 - English Ale,Caramel,35 IBU,7.7%,12.9°Blg,b412d7ca-240c-44ba-8382-62d8b2692344,2026-03-05 09:25:33
Carlsberg,Pale Ale,Wheat Beer,Mosaic,S04 - English Ale,Caramel,28 IBU,7.8%,10.2°Blg,d1e56bd4-9d1b-4f16-847f-a64efb2daa79,2026-03-05 09:25:33
Carlsberg,Imperial Stout,Session IPA,Cascade,W34/70 - Lager,Munich,64 IBU,7.6%,14.2°Blg,1cdf1fcd-a060-4ddf-b081-88248bc13536,2026-03-05 09:25:33
Heineken,Lager,Session IPA,Saaz,1388 - Belgian Strong Ale,Pilsner,34 IBU,5.3%,17.5°Blg,956ae541-19ab-4773-b9a3-941c15d7b6cb,2026-03-05 09:25:33
Brewdog,Porter,Belgian Dubbel,Millennium,W34/70 - Lager,Munich,47 IBU,4.3%,19.8°Blg,05544900-76fe-497e-a3e8-23fdce09d0ec,2026-03-05 09:25:33
Guinness,Pilsner,Strong Ale,Galaxy,1056 - American Ale,Munich,39 IBU,7.0%,13.3°Blg,f0b0ad48-ed7c-49b5-971d-1ab6cef4766a,2026-03-05 09:25:33
Heineken,Pilsner,Sour Ale,Millennium,1388 - Belgian Strong Ale,Chocolate,66 IBU,6.8%,19.9°Blg,12e247b0-3905-49ad-a51d-84209a5c566d,2026-03-05 09:25:33
Heineken,Pale Ale,Strong Ale,Millennium,WLP001 - California Ale,Caramel,28 IBU,8.6%,10.7°Blg,0f62a38d-0916-4799-9f97-7b43b4b75b68,2026-03-05 09:25:33
Carlsberg,Porter,Wheat Beer,Cascade,S04 - English Ale,Pilsner,27 IBU,8.8%,11.5°Blg,0616a1b7-9e41-419f-a9b6-884025eadc01,2026-03-05 09:25:33
Brewdog,Lager,Wheat Beer,Mosaic,W34/70 - Lager,Chocolate,24 IBU,5.4%,16.9°Blg,c21e08f0-9a3c-43e9-9fa5-465d30c9a217,2026-03-05 09:25:33
Heineken,Imperial Stout,Wheat Beer,Saaz,1056 - American Ale,Caramel,53 IBU,7.8%,19.7°Blg,d167d5e6-c9d3-4420-812d-6ecdf2196f25,2026-03-05 09:25:33
Carlsberg,Pale Ale,Session IPA,Galaxy,WLP001 - California Ale,Pilsner,44 IBU,4.9%,17.8°Blg,4340e34f-da3f-4186-bf03-0d265f1478c9,2026-03-05 09:25:33
Heineken,Porter,Belgian Dubbel,Millennium,1056 - American Ale,Pilsner,60 IBU,8.5%,19.5°Blg,36efbc0b-5d2c-452a-9d8c-f98f0cbbd21e,2026-03-05 09:25:33
Heineken,Imperial Stout,Strong Ale,Millennium,1056 - American Ale,Victory,31 IBU,7.9%,18.4°Blg,c415f255-145c-4519-825e-e4a848488c6a,2026-03-05 09:25:33
Budweiser,Imperial Stout,Sour Ale,Saaz,W34/70 - Lager,Munich,50 IBU,6.9%,19.7°Blg,1007b578-c53d-4a1d-a113-415e08c816b9,2026-03-05 09:25:33
Brewdog,Pilsner,Belgian Dubbel,Cascade,W34/70 - Lager,Chocolate,36 IBU,7.4%,19.7°Blg,160b1779-358f-48c3-bb14-31b17f026148,2026-03-05 09:25:33
Budweiser,Pale Ale,Session IPA,Galaxy,1388 - Belgian Strong Ale,Caramel,20 IBU,6.9%,13.1°Blg,ff269138-dc21-43b2-9907-ff94d67f93bf,2026-03-05 09:25:33
Guinness,Porter,Strong Ale,Galaxy,W34/70 - Lager,Munich,55 IBU,8.3%,16.1°Blg,c0abbdfb-39e6-4d23-89b8-c8530c862b79,2026-03-05 09:25:33
Heineken,Imperial Stout,Session IPA,Saaz,WLP001 - California Ale,Munich,66 IBU,5.9%,16.1°Blg,8dc6d01b-e700-4700-ae1a-3ee062ea5e24,2026-03-05 09:25:33
Budweiser,Imperial Stout,Strong Ale,Mosaic,1056 - American Ale,Munich,41 IBU,6.0%,11.2°Blg,b6f66a9a-3255-4441-aa89-95f9f413e74c,2026-03-05 09:25:33
Brewdog,Porter,Strong Ale,Mosaic,W34/70 - Lager,Caramel,40 IBU,9.0%,12.0°Blg,7621046c-f3ab-4117-af11-c7a4cc6b1a71,2026-03-05 09:25:33
Heineken,Pale Ale,Wheat Beer,Saaz,S04 - English Ale,Caramel,37 IBU,8.6%,18.3°Blg,d0918d60-7f37-4455-a190-7d6fb2e72efe,2026-03-05 09:25:33
Guinness,Porter,Session IPA,Galaxy,WLP001 - California Ale,Chocolate,47 IBU,7.4%,17.1°Blg,9e5e4e64-1ea1-484d-8164-a97ef80cfef3,2026-03-05 09:25:33
Heineken,Porter,Belgian Dubbel,Cascade,S04 - English Ale,Chocolate,42 IBU,5.1%,13.7°Blg,af7b9bb1-4cf3-4f27-aa3a-5e0311c3e44a,2026-03-05 09:25:33
Carlsberg,Lager,Sour Ale,Millennium,S04 - English Ale,Munich,28 IBU,4.7%,11.0°Blg,b2d2aa88-58cb-4f42-a880-0c311ac8668a,2026-03-05 09:25:33
Budweiser,Pale Ale,Sour Ale,Mosaic,WLP001 - California Ale,Chocolate,70 IBU,6.6%,16.0°Blg,1d29d9fc-6058-494e-81ff-565437a39f08,2026-03-05 09:25:33
Guinness,Pale Ale,Sour Ale,Cascade,1388 - Belgian Strong Ale,Caramel,67 IBU,4.2%,12.8°Blg,223adfcc-5e59-4984-855b-ac40a7c66c4c,2026-03-05 09:25:33
Budweiser,Porter,Sour Ale,Saaz,S04 - English Ale,Chocolate,61 IBU,9.4%,18.4°Blg,b827db67-f71b-44bb-ad76-9dacb19cc63a,2026-03-05 09:25:33
Heineken,Porter,Wheat Beer,Galaxy,1388 - Belgian Strong Ale,Munich,38 IBU,4.1%,18.4°Blg,232395e2-7cf4-400a-bb41-aac5a42245d9,2026-03-05 09:25:33
Budweiser,Pale Ale,Strong Ale,Millennium,S04 - English Ale,Caramel,65 IBU,5.2%,11.4°Blg,4f9780cf-4e7b-4ed6-947d-20d61096218e,2026-03-05 09:25:33
Brewdog,Pale Ale,Wheat Beer,Cascade,1056 - American Ale,Chocolate,32 IBU,5.5%,18.8°Blg,ddc4cbbe-36ee-45b7-815c-f2865edbec92,2026-03-05 09:25:33
Budweiser,Porter,Strong Ale,Millennium,WLP001 - California Ale,Victory,61 IBU,5.3%,10.5°Blg,81e6ae0c-1cd5-4ced-8d0e-a987a3671810,2026-03-05 09:25:33
Heineken,Lager,Sour Ale,Mosaic,WLP001 - California Ale,Pilsner,35 IBU,10.0%,19.6°Blg,5209b158-4346-45e5-88a1-088b373e32dc,2026-03-05 09:25:33
