brand,name,style,hop,yeast,malts,ibu,alcohol,blg,user_id,dt_current_timestamp
Brewdog,Pale Ale,Belgian Dubbel,Cascade,1056 - American Ale,Chocolate,23 IBU,6.8%,11.7°Blg,acef1e26-36f6-4fe1-820d-996aa7034e3a,2026-03-05 09:25:34
Heineken,Porter,Sour Ale,Mosaic,S04 - English Ale,Chocolate,46 IBU,4.5%,11.8°Blg,32a6942e-c8cc-41c8-84bb-370b655656a8,2026-03-05 09:25:34
Carlsberg,Pilsner,Session IPA,Mosaic,1056 - American Ale,Victory,48 IBU,6.6%,18.9°Blg,12dbdf90-6661-4267-8746-8e97da73d04b,2026-03-05 09:25:34
Carlsberg,Pilsner,Session IPA,Cascade,1056 - American Ale,Chocolate,27 IBU,5.8%,17.4°Blg,f89a86e3-af5e-4998-83ed-0283adc77c4f,2026-03-05 09:25:34
Carlsberg,Pale Ale,Sour Ale,Mosaic,1388 - Belgian Strong Ale,Pilsner,38 IBU,7.1%,17.6°Blg,7b5fe268-6a98-47e0-9a10-bb785807127a,2026-03-05 09:25:34
Guinness,Porter,Session IPA,Galaxy,WLP001 - California Ale,Pilsner,45 IBU,8.6%,16.8°Blg,f4942840-ab05-40e8-937d-4592dad718cb,2026-03-05 09:25:34
Heineken,Porter,Sour Ale,Millennium,1056 - American Ale,Caramel,32 IBU,9.2%,12.6°Blg,d9c32576-4993-469a-b91a-5e6b549582e1,2026-03-05 09:25:34
Guinness,Porter,Wheat Beer,Galaxy,WLP001 - California Ale,Munich,57 IBU,7.9%,14.5°Blg,0c581542-9e2a-4a41-86ae-5e191059dcf2,2026-03-05 09:25:34
Guinness,Porter,Sour Ale,Cascade,1388 - Belgian Strong Ale,Victory,37 IBU,4.2%,15.2°Blg,3e8a70aa-bcaa-4819-a4de-5ef67403ae8e,2026-03-05 09:25:34
Budweiser,Porter,Session IPA,Cascade,WLP001 - California Ale,Caramel,45 IBU,7.4%,10.3°Blg,4070262b-8299-4378-a8df-81e5cadafb55,2026-03-05 09:25:34
Budweiser,Pale Ale,Wheat Beer,Mosaic,W34/70 - Lager,Caramel,57 IBU,4.2%,10.3°Blg,137d6d3f-4611-43c2-a1a2-4930731768bf,2026-03-05 09:25:34
Guinness,Lager,Sour Ale,Galaxy,WLP001 - California Ale,Chocolate,26 IBU,8.2%,19.5°Blg,3b1d74a2-a3d7-41e1-b98a-9b8051f19bee,2026-03-05 09:25:34
Heineken,Porter,Wheat Beer,Millennium,S04 - English Ale,Chocolate,22 IBU,5.9%,13.2°Blg,4c9d47a6-e5c7-4563-8337-b899203ccd95,2026-03-05 09:25:34
Carlsberg,Lager,Strong Ale,Millennium,WLP001 - California Ale,Chocolate,52 IBU,7.2%,18.3°Blg,4eeba139-3ce2-4446-9dc6-5f512050db7c,2026-03-05 09:25:34
Carlsberg,Porter,Sour Ale,Galaxy,1056 - American Ale,Victory,21 IBU,4.4%,15.6°Blg,819884b0-f1a9-4aaf-b57f-4b602397bfa7,2026-03-05 09:25:34
Carlsberg,Pilsner,Wheat Beer,Galaxy,1056 - American Ale,Victory,41 IBU,9.4%,11.9°Blg,ad1c1ea4-a684-47f6-b699-c11636743490,2026-03-05 09:25:34
Guinness,Lager,Strong Ale,Millennium,WLP001 - California Ale,Pilsner,32 IBU,5.8%,17.3°Blg,5cb560b2-2fab-48d8-bed3-b0607799eb1a,2026-03-05 09:25:34
Carlsberg,Pilsner,Strong Ale,Millennium,S04 - English Ale,Victory,25 IBU,8.4%,12.1°Blg,1ba81fc8-1e47-4e59-a62b-fe4f8c068db6,2026-03-05 09:25:34
Guinness,Lager,Session IPA,Galaxy,WLP001 - California Ale,Caramel,34 IBU,4.1%,17.6°Blg,fba69c7e-42bb-4423-a61a-1543dbc64d59,2026-03-05 09:25:34
Brewdog,Porter,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Caramel,59 IBU,7.6%,12.3°Blg,51372f68-0ab4-4783-ac42-6da20205f2de,2026-03-05 09:25:34
Carlsberg,Lager,Belgian Dubbel,Galaxy,1056 - American Ale,Caramel,26 IBU,7.8%,13.9°Blg,f2827df4-db43-4888-99a2-69cffd5386fe,2026-03-05 09:25:34
Guinness,Pilsner,Sour Ale,Cascade,WLP001 - California Ale,Pilsner,69 IBU,9.1%,10.7°Blg,cc08acd5-e1d9-46b1-939b-2caace91a035,2026-03-05 09:25:34
Carlsberg,Lager,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Victory,69 IBU,4.2%,17.2°Blg,8152c70d-2ebd-4dd8-b31f-bd0a8be89b45,2026-03-05 09:25:34
Heineken,Pale Ale,Wheat Beer,Mosaic,S04 - English Ale,Munich,20 IBU,5.7%,12.8°Blg,89a1002c-cd5d-456d-8b20-075aba6cf4e8,2026-03-05 09:25:34
Brewdog,Pale Ale,Belgian Dubbel,Millennium,1056 - American Ale,Pilsner,32 IBU,6.1%,11.2°Blg,a67006f7-16de-4fe4-8cc9-57db40ef525e,2026-03-05 09:25:34
Heineken,Pilsner,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Caramel,59 IBU,7.6%,19.2°Blg,fbc75c8e-75f8-432a-98ba-5b3189d4a37b,2026-03-05 09:25:34
Budweiser,Pale Ale,Belgian Dubbel,Millennium,1056 - American Ale,Chocolate,39 IBU,5.3%,10.6°Blg,e6e72ea7-657f-4a30-9d99-b0c1b6ba273a,2026-03-05 09:25:34
Budweiser,Imperial Stout,Strong Ale,Millennium,W34/70 - Lager,Chocolate,46 IBU,8.5%,14.8°Blg,e15ec4e5-0a75-4a17-89b0-cf7a40b1f259,2026-03-05 09:25:34
Heineken,Imperial Stout,Session IPA,Cascade,1056 - American Ale,Chocolate,42 IBU,9.5%,11.8°Blg,6c7ad97a-f0be-475b-9462-f0cd4aa3c667,2026-03-05 09:25:34
Guinness,Porter,Strong Ale,Mosaic,W34/70 - Lager,Chocolate,59 IBU,4.3%,16.1°Blg,9b0bd8eb-79a4-41b6-9153-5ffb83ca2949,2026-03-05 09:25:34
Carlsberg,Pilsner,Strong Ale,Saaz,1056 - American Ale,Pilsner,41 IBU,9.4%,15.0°Blg,52cf4064-238f-4b5f-806b-5a4bfe16cfd1,2026-03-05 09:25:34
Brewdog,Pilsner,Session IPA,Millennium,S04 - English Ale,Pilsner,57 IBU,4.6%,12.1°Blg,06590113-3f71-413c-bfc2-3248a518a896,2026-03-05 09:25:34
Carlsberg,Pilsner,Strong Ale,Millennium,S04 - English Ale,Pilsner,44 IBU,6.2%,15.4°Blg,31315639-a9e3-4516-806c-f9d926cf4151,2026-03-05 09:25:34
Budweiser,Lager,Wheat Beer,Saaz,S04 - English Ale,Victory,36 IBU,5.6%,15.8°Blg,28c812d4-d916-4679-9683-a895c6189035,2026-03-05 09:25:34
Brewdog,Pilsner,Session IPA,Millennium,1388 - Belgian Strong Ale,Victory,50 IBU,9.8%,13.2°Blg,a02f6f72-e1cd-4a0f-b328-7ba22c111153,2026-03-05 09:25:34
Guinness,Pilsner,Session IPA,Mosaic,1056 - American Ale,Pilsner,70 IBU,6.8%,11.5°Blg,654aecb3-cde7-4352-8b8a-8444c277664b,2026-03-05 09:25:34
Carlsberg,Pale Ale,Belgian Dubbel,Mosaic,S04 - English Ale,Caramel,44 IBU,6.5%,19.6°Blg,7872eee2-1651-4a25-8cd5-b732111e269c,2026-03-05 09:25:34
Brewdog,Pale Ale,Belgian Dubbel,Mosaic,1056 - American Ale,Caramel,22 IBU,5.5%,14.0°Blg,d92627be-f8eb-4f66-82fb-03cd268aa504,2026-03-05 09:25:34
Brewdog,Pale Ale,Belgian Dubbel,Cascade,WLP001 - California Ale,Munich,54 IBU,6.3%,12.4°Blg,e21a29fe-840e-4b0b-90ab-628b46259bbb,2026-03-05 09:25:34
Brewdog,Pale Ale,Sour Ale,Saaz,WLP001 - California Ale,Munich,59 IBU,6.7%,12.4°Blg,868939a5-53f3-4a7d-af7f-a5cb48445290,2026-03-05 09:25:34
Carlsberg,Pilsner,Strong Ale,Millennium,WLP001 - California Ale,Caramel,29 IBU,6.7%,18.3°Blg,876559ab-7cf7-41b5-bf22-e6e8971b4f3f,2026-03-05 09:25:34
Heineken,Pale Ale,Strong Ale,Cascade,1056 - American Ale,Pilsner,54 IBU,7.9%,11.4°Blg,e197da3f-6d4d-45c1-826d-1d8857240f1e,2026-03-05 09:25:34
Guinness,Pilsner,Belgian Dubbel,Galaxy,W34/70 - Lager,Victory,26 IBU,4.2%,16.1°Blg,3ae38806-ce89-44e1-abef-18ee775b4ae2,2026-03-05 09:25:34
Brewdog,Imperial Stout,Sour Ale,Mosaic,S04 - English Ale,Victory,60 IBU,8.5%,11.1°Blg,733df487-6633-4cc8-808d-047bc7bd02f8,2026-03-05 09:25:34
Heineken,Lager,Session IPA,Saaz,S04 - English Ale,Chocolate,53 IBU,10.0%,18.4°Blg,5e4a313a-9b45-405f-8598-4faeefb5da08,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Strong Ale,Mosaic,W34/70 - Lager,Caramel,42 IBU,5.8%,19.3°Blg,06c18bcb-04cf-4a59-af12-15d1437d9aad,2026-03-05 09:25:34
Budweiser,Pale Ale,Strong Ale,Millennium,1056 - American Ale,Chocolate,20 IBU,8.0%,17.5°Blg,78db93a7-c0b1-479b-8d55-989e680aa45c,2026-03-05 09:25:34
Brewdog,Pilsner,Strong Ale,Millennium,1056 - American Ale,Pilsner,20 IBU,8.7%,17.1°Blg,f4d5d9ea-2fb7-4ca3-ab76-73d2523941b4,2026-03-05 09:25:34
Heineken,Porter,Wheat Beer,Mosaic,S04 - English Ale,Chocolate,48 IBU,8.4%,11.0°Blg,ec763784-1ef2-4919-927a-ce7643388971,2026-03-05 09:25:34
Heineken,Lager,Session IPA,Saaz,1388 - Belgian Strong Ale,Pilsner,45 IBU,6.0%,17.9°Blg,13bac038-069d-457a-b360-49aa0be4cb93,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Wheat Beer,Cascade,S04 - English Ale,Munich,36 IBU,5.9%,18.5°Blg,047fc565-e259-4d9b-8246-232ed53db37d,2026-03-05 09:25:34
Guinness,Pale Ale,Sour Ale,Galaxy,WLP001 - California Ale,Chocolate,20 IBU,8.7%,19.4°Blg,8c5f2e82-b4e4-42b2-b0ec-d21bfe502026,2026-03-05 09:25:34
Budweiser,Imperial Stout,Session IPA,Cascade,WLP001 - California Ale,Chocolate,38 IBU,8.2%,18.6°Blg,e3fd4f4f-9c69-44b6-9579-034cc066a112,2026-03-05 09:25:34
Heineken,Lager,Wheat Beer,Mosaic,W34/70 - Lager,Caramel,54 IBU,6.0%,19.5°Blg,0355674c-ceb5-41a2-9185-64c56a15ce8b,2026-03-05 09:25:34
Budweiser,Lager,Strong Ale,Galaxy,WLP001 - California Ale,Pilsner,24 IBU,5.9%,14.5°Blg,755c5999-1b8f-474d-b43e-ebe62a85f595,2026-03-05 09:25:34
Brewdog,Porter,Sour Ale,Cascade,1056 - American Ale,Pilsner,51 IBU,9.9%,12.8°Blg,93e68d91-d86c-4723-b315-bb9bbe7552df,2026-03-05 09:25:34
Carlsberg,Lager,Sour Ale,Millennium,WLP001 - California Ale,Pilsner,31 IBU,6.0%,12.6°Blg,d061350b-78c2-4458-80c3-e6e4b91fdd31,2026-03-05 09:25:34
Brewdog,Pilsner,Belgian Dubbel,Cascade,1388 - Belgian Strong Ale,Chocolate,67 IBU,6.2%,16.0°Blg,5c547e9c-d98f-4e25-905a-3df154105866,2026-03-05 09:25:34
Brewdog,Lager,Sour Ale,Mosaic,W34/70 - Lager,Chocolate,50 IBU,7.6%,18.9°Blg,3d95bb3c-9a1a-42c0-b70b-5d9cf833fd69,2026-03-05 09:25:34
Budweiser,Lager,Session IPA,Mosaic,1388 - Belgian Strong Ale,Pilsner,52 IBU,4.7%,19.2°Blg,58314996-70b8-4f99-86b5-562600941d87,2026-03-05 09:25:34
Carlsberg,Pale Ale,Strong Ale,Galaxy,W34/70 - Lager,Chocolate,21 IBU,4.5%,11.9°Blg,3f605bc8-8997-445f-b874-a1369456086f,2026-03-05 09:25:34
Carlsberg,Pale Ale,Wheat Beer,Mosaic,1056 - American Ale,Caramel,39 IBU,7.9%,11.9°Blg,599b5475-9732-4b5d-87ff-f76858b7caca,2026-03-05 09:25:34
Budweiser,Porter,Belgian Dubbel,Millennium,WLP001 - California Ale,Munich,67 IBU,6.1%,17.0°Blg,eba79a75-ec06-48f1-bd7e-4fda50726f5e,2026-03-05 09:25:34
Carlsberg,Porter,Wheat Beer,Cascade,WLP001 - California Ale,Munich,56 IBU,5.8%,10.8°Blg,83f4a220-cd6a-4327-a5b3-0066015dedc5,2026-03-05 09:25:34
Guinness,Lager,Session IPA,Mosaic,S04 - English Ale,Caramel,58 IBU,4.6%,11.4°Blg,e8f99d80-bdba-48a8-b764-fe9c541c9673,2026-03-05 09:25:34
Heineken,Pale Ale,Sour Ale,Galaxy,S04 - English Ale,Munich,52 IBU,7.5%,16.4°Blg,08c54aa3-2dde-488f-b391-f7d17d7c085a,2026-03-05 09:25:34
Brewdog,Imperial Stout,Session IPA,Cascade,1056 - American Ale,Victory,27 IBU,9.1%,12.4°Blg,2ff1bc45-17af-4dd1-b226-5b5fb4ce2032,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Session IPA,Saaz,WLP001 - California Ale,Pilsner,44 IBU,5.5%,18.1°Blg,544a28f8-d167-4c38-a09a-3d8a65836ea6,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Belgian Dubbel,Mosaic,S04 - English Ale,Pilsner,39 IBU,7.2%,12.7°Blg,b1ea58f4-356c-4558-869b-90ea8ee91a42,2026-03-05 09:25:34
Heineken,Porter,Belgian Dubbel,Millennium,1056 - American Ale,Munich,64 IBU,6.8%,17.6°Blg,14cbcb63-ff81-4fcd-af2c-92fc18389c09,2026-03-05 09:25:34
Carlsberg,Pale Ale,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Victory,67 IBU,5.8%,14.0°Blg,3ea42cc4-9ba3-4696-b3f8-f3aa05024dca,2026-03-05 09:25:34
Brewdog,Imperial Stout,Strong Ale,Millennium,WLP001 - California Ale,Munich,32 IBU,4.6%,16.5°Blg,ad45be2d-28c7-413e-8b58-549ac6363a2e,2026-03-05 09:25:34
Heineken,Imperial Stout,Belgian Dubbel,Saaz,1056 - American Ale,Caramel,46 IBU,6.8%,18.2°Blg,ca06e14c-4e71-43eb-8fa7-401ac244a5c7,2026-03-05 09:25:34
Carlsberg,Porter,Session IPA,Saaz,W34/70 - Lager,Munich,31 IBU,7.5%,11.9°Blg,c3d6a89c-3151-4050-91da-fb0a5940f5ec,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Wheat Beer,Millennium,1056 - American Ale,Victory,54 IBU,5.5%,12.2°Blg,2b76010e-2a01-4e84-86e0-51c61a08f334,2026-03-05 09:25:34
Brewdog,Lager,Sour Ale,Saaz,1056 - American Ale,Pilsner,33 IBU,5.3%,12.8°Blg,8d1cd20a-83e7-461e-8bdc-fbac521cc48a,2026-03-05 09:25:34
Carlsberg,Pilsner,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Victory,60 IBU,5.4%,20.0°Blg,78274b02-82e1-43f1-b5d4-670c8cd69c5a,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Wheat Beer,Saaz,1388 - Belgian Strong Ale,Victory,49 IBU,6.7%,17.4°Blg,d601f028-6ce4-4ef6-9559-3603112a707a,2026-03-05 09:25:34
Budweiser,Porter,Strong Ale,Millennium,1388 - Belgian Strong Ale,Pilsner,40 IBU,9.1%,16.7°Blg,b424515a-abe2-499a-98c5-0be75fc570b4,2026-03-05 09:25:34
Brewdog,Lager,Sour Ale,Millennium,W34/70 - Lager,Pilsner,53 IBU,9.3%,13.5°Blg,23933651-05bc-464f-9828-ce9b5e805fed,2026-03-05 09:25:34
Guinness,Pilsner,Sour Ale,Mosaic,WLP001 - California Ale,Chocolate,67 IBU,9.3%,16.4°Blg,aaa5ed5c-1f5b-4c4f-8d0c-5bcda0ad90d6,2026-03-05 09:25:34
Brewdog,Porter,Belgian Dubbel,Millennium,1056 - American Ale,Caramel,21 IBU,6.2%,19.3°Blg,1cfe2a6c-43ea-46a6-9f4f-6235a95eeeb5,2026-03-05 09:25:34
Heineken,Pilsner,Wheat Beer,Galaxy,1056 - American Ale,Pilsner,27 IBU,9.2%,14.4°Blg,9879916e-329e-4ca9-8d97-3cd5cfcb9f75,2026-03-05 09:25:34
Brewdog,Imperial Stout,Session IPA,Galaxy,W34/70 - Lager,Victory,51 IBU,5.1%,13.4°Blg,77e876a8-b971-461a-8596-bf51be4d8aec,2026-03-05 09:25:34
Brewdog,Imperial Stout,Belgian Dubbel,Mosaic,WLP001 - California Ale,Victory,49 IBU,6.9%,16.9°Blg,2a806618-697b-4c7c-b70a-114848280014,2026-03-05 09:25:34
Guinness,Pale Ale,Belgian Dubbel,Saaz,1056 - American Ale,Chocolate,43 IBU,7.4%,18.9°Blg,f47166a8-576a-4268-bedc-7da0546f3c99,2026-03-05 09:25:34
Brewdog,Lager,Sour Ale,Saaz,WLP001 - California Ale,Munich,46 IBU,6.1%,18.0°Blg,b0303c36-994f-4376-bfcd-a8cdb599d2f3,2026-03-05 09:25:34
Heineken,Pilsner,Wheat Beer,Mosaic,S04 - English Ale,Pilsner,31 IBU,5.9%,11.7°Blg,355f9ec7-e881-4eb2-a74e-b157ebc844a7,2026-03-05 09:25:34
Heineken,Lager,Wheat Beer,Millennium,W34/70 - Lager,Victory,49 IBU,9.3%,18.8°Blg,cc80059a-f661-4bc9-8092-b6d07343df0a,2026-03-05 09:25:34
Budweiser,Pale Ale,Strong Ale,Millennium,WLP001 - California Ale,Victory,67 IBU,4.7%,14.9°Blg,5469c798-265a-4332-9eac-f642ddf03e52,2026-03-05 09:25:34
Brewdog,Imperial Stout,Session IPA,Cascade,WLP001 - California Ale,Pilsner,43 IBU,5.2%,13.1°Blg,b9d717ba-c6a1-4b06-9a7f-3c3012d91a14,2026-03-05 09:25:34
Heineken,Pilsner,Session IPA,Galaxy,WLP001 - California Ale,Pilsner,68 IBU,4.3%,11.6°Blg,51da6da7-1ff4-47ab-af4e-4456a0cd992e,2026-03-05 09:25:34
Budweiser,Imperial Stout,Belgian Dubbel,Mosaic,S04 - English Ale,Chocolate,51 IBU,5.3%,13.2°Blg,7c2aebc1-b226-48ff-86a0-ad063ed99e4e,2026-03-05 09:25:34
Budweiser,Pale Ale,Belgian Dubbel,Millennium,S04 - English Ale,Pilsner,70 IBU,6.3%,12.4°Blg,3c5b11c9-1608-4aed-9e09-53ca23d5da89,2026-03-05 09:25:34
Budweiser,Pilsner,Session IPA,Saaz,WLP001 - California Ale,Victory,32 IBU,6.4%,17.5°Blg,e41d8f67-c72c-425a-8a7e-5a712b7d1598,2026-03-05 09:25:34
Brewdog,Imperial Stout,Wheat Beer,Cascade,S04 - English Ale,Chocolate,66 IBU,6.7%,14.0°Blg,d7dba9b0-24c5-4b07-b494-ece2cb7bbf0f,2026-03-05 09:25:34
Guinness,Pale Ale,Session IPA,Millennium,W34/70 - Lager,Caramel,60 IBU,5.8%,16.3°Blg,95cd68eb-d690-4eef-8c3f-31501f615ec2,2026-03-05 09:25:34
Brewdog,Lager,Sour Ale,Cascade,W34/70 - Lager,Victory,40 IBU,5.3%,17.4°Blg,7ce925c0-b28a-445d-8af0-b5d91c25699c,2026-03-05 09:25:34
Brewdog,Porter,Session IPA,Cascade,WLP001 - California Ale,Caramel,43 IBU,9.5%,11.6°Blg,7828d3d2-01fb-469d-bc16-5b8902728211,2026-03-05 09:25:34
Budweiser,Imperial Stout,Belgian Dubbel,Galaxy,W34/70 - Lager,Munich,63 IBU,6.7%,15.2°Blg,6f371fa9-f092-4e0d-8d7c-39c12436a91e,2026-03-05 09:25:34
Heineken,Imperial Stout,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Victory,64 IBU,4.9%,19.5°Blg,17915dae-0fc6-4533-af5e-32ceac5f631d,2026-03-05 09:25:34
Brewdog,Pilsner,Strong Ale,Millennium,1056 - American Ale,Chocolate,68 IBU,5.5%,17.5°Blg,29334348-d4a0-466f-b7a7-3b5703e8ac51,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Belgian Dubbel,Mosaic,1388 - Belgian Strong Ale,Victory,51 IBU,4.9%,18.3°Blg,87004b1a-d578-4045-89e8-39217843ad21,2026-03-05 09:25:34
Heineken,Pilsner,Sour Ale,Saaz,S04 - English Ale,Chocolate,20 IBU,4.8%,19.4°Blg,f7f4c4e8-8734-4ac1-a5b0-9f21726a07b6,2026-03-05 09:25:34
Carlsberg,Porter,Wheat Beer,Millennium,WLP001 - California Ale,Victory,40 IBU,5.5%,18.8°Blg,3ba8a3b7-0062-4d27-a224-5a0307637ed7,2026-03-05 09:25:34
Budweiser,Imperial Stout,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Pilsner,42 IBU,9.5%,14.7°Blg,dcc13b5c-0e9e-49ac-a009-7079de82c71c,2026-03-05 09:25:34
Heineken,Porter,Belgian Dubbel,Cascade,1388 - Belgian Strong Ale,Munich,24 IBU,9.7%,15.7°Blg,33f4238c-718a-4c0f-95f5-cbcc2e1ca6e6,2026-03-05 09:25:34
Guinness,Imperial Stout,Belgian Dubbel,Mosaic,1056 - American Ale,Chocolate,63 IBU,8.7%,19.3°Blg,5c2f7257-6be8-4241-b156-e02dd8891279,2026-03-05 09:25:34
Budweiser,Pale Ale,Session IPA,Cascade,1388 - Belgian Strong Ale,Pilsner,29 IBU,7.2%,19.1°Blg,5e49da1a-a0e5-4c20-83f9-136ae8cc4fcc,2026-03-05 09:25:34
Brewdog,Imperial Stout,Wheat Beer,Saaz,S04 - English Ale,Caramel,64 IBU,6.4%,11.3°Blg,49973b1f-4007-4614-be35-97957c52c364,2026-03-05 09:25:34
Guinness,Pale Ale,Sour Ale,Saaz,W34/70 - Lager,Pilsner,28 IBU,8.6%,12.0°Blg,52e70c7e-c877-4101-8fc1-8bf390dc281b,2026-03-05 09:25:34
Heineken,Lager,Belgian Dubbel,Mosaic,WLP001 - California Ale,Chocolate,66 IBU,9.8%,16.9°Blg,b2539746-5949-496d-88e4-e17678d2f465,2026-03-05 09:25:34
Budweiser,Porter,Wheat Beer,Saaz,S04 - English Ale,Pilsner,62 IBU,9.8%,18.8°Blg,14215bdd-5ca2-4b35-a0e8-727ceaa2eab2,2026-03-05 09:25:34
Budweiser,Pale Ale,Sour Ale,Galaxy,1388 - Belgian Strong Ale,Victory,35 IBU,9.9%,15.6°Blg,fe508269-46a6-4e33-836b-0daca5a85e8c,2026-03-05 09:25:34
Budweiser,Imperial Stout,Strong Ale,Saaz,1388 - Belgian Strong Ale,Victory,30 IBU,8.8%,13.8°Blg,973f10ab-a16b-4652-8fb0-4de8b36a559a,2026-03-05 09:25:34
Carlsberg,Porter,Strong Ale,Galaxy,S04 - English Ale,Pilsner,62 IBU,4.9%,18.8°Blg,df5af81a-1188-4ee9-a77c-1d8f065dd430,2026-03-05 09:25:34
Guinness,Pilsner,Strong Ale,Cascade,1388 - Belgian Strong Ale,Pilsner,41 IBU,6.3%,15.5°Blg,99cdbef0-863c-496d-83b0-e10daf15029a,2026-03-05 09:25:34
Heineken,Pale Ale,Session IPA,Cascade,1388 - Belgian Strong Ale,Chocolate,57 IBU,6.1%,13.6°Blg,b3187b24-b8c7-4759-ab2a-059e5652779b,2026-03-05 09:25:34
Guinness,Pilsner,Strong Ale,Galaxy,WLP001 - California Ale,Caramel,28 IBU,9.4%,18.4°Blg,4d6e90d8-18eb-45c7-8312-4d6525267a1d,2026-03-05 09:25:34
Guinness,Pale Ale,Session IPA,Saaz,W34/70 - Lager,Chocolate,24 IBU,6.2%,17.6°Blg,6b42cb7e-eb3e-41b3-9248-bbbb8aafcfc4,2026-03-05 09:25:34
Guinness,Imperial Stout,Strong Ale,Mosaic,1056 - American Ale,Pilsner,46 IBU,6.0%,15.4°Blg,b0c55775-79d5-4f98-8a3f-3ed68d4218c5,2026-03-05 09:25:34
Carlsberg,Pale Ale,Belgian Dubbel,Mosaic,WLP001 - California Ale,Caramel,43 IBU,4.1%,13.0°Blg,8a427f56-5560-4db8-83cf-e26c84a88119,2026-03-05 09:25:34
Heineken,Porter,Strong Ale,Millennium,1056 - American Ale,Pilsner,45 IBU,7.6%,14.1°Blg,4d3f2ede-797d-40c9-8916-c62aa83a540e,2026-03-05 09:25:34
Heineken,Pilsner,Strong Ale,Saaz,1056 - American Ale,Victory,37 IBU,4.7%,13.1°Blg,dab35269-7c8c-4707-b503-81774aff6b83,2026-03-05 09:25:34
Brewdog,Lager,Wheat Beer,Saaz,W34/70 - Lager,Victory,24 IBU,6.0%,11.6°Blg,70a318da-4ca7-4680-b09b-db3705cbd415,2026-03-05 09:25:34
Guinness,Lager,Belgian Dubbel,Millennium,1056 - American Ale,Munich,30 IBU,7.3%,18.4°Blg,1609766c-a59e-4000-a6b9-d9850dd8e4fe,2026-03-05 09:25:34
Heineken,Porter,Strong Ale,Mosaic,1388 - Belgian Strong Ale,Caramel,40 IBU,4.5%,11.5°Blg,ce9d654e-0618-4138-99ee-d8007e8a5efe,2026-03-05 09:25:34
Heineken,Pilsner,Sour Ale,Cascade,W34/70 - Lager,Caramel,57 IBU,9.0%,11.8°Blg,55caf300-104d-49cc-aaf2-d4e2b68a6223,2026-03-05 09:25:34
Brewdog,Pilsner,Strong Ale,Millennium,WLP001 - California Ale,Victory,61 IBU,7.5%,10.8°Blg,c15c6671-0cf7-47db-90a1-c03994b93039,2026-03-05 09:25:34
Heineken,Lager,Wheat Beer,Millennium,1388 - Belgian Strong Ale,Pilsner,43 IBU,7.5%,18.8°Blg,e3f50377-3377-4344-b0f1-2254dd50f302,2026-03-05 09:25:34
Budweiser,Pilsner,Belgian Dubbel,Saaz,S04 - English Ale,Victory,43 IBU,9.5%,10.1°Blg,7f353168-ff4b-4fec-a40f-e6b64adaadd5,2026-03-05 09:25:34
Carlsberg,Porter,Wheat Beer,Mosaic,1388 - Belgian Strong Ale,Caramel,56 IBU,6.9%,17.4°Blg,98af4c3e-8cb2-4105-a640-10eae4dfba73,2026-03-05 09:25:34
Guinness,Pilsner,Wheat Beer,Cascade,S04 - English Ale,Munich,28 IBU,8.9%,11.8°Blg,e4d32758-8a87-4581-8558-0b02739d0ec3,2026-03-05 09:25:34
Guinness,Lager,Session IPA,Millennium,S04 - English Ale,Chocolate,61 IBU,7.8%,16.1°Blg,84069b6a-c37a-4531-b9b1-4d2a89317e6d,2026-03-05 09:25:34
Budweiser,Porter,Strong Ale,Cascade,1388 - Belgian Strong Ale,Victory,48 IBU,4.9%,18.5°Blg,6b29a854-7356-44b1-aef8-fd6f938c24b3,2026-03-05 09:25:34
Guinness,Porter,Strong Ale,Millennium,1388 - Belgian Strong Ale,Pilsner,47 IBU,8.7%,18.6°Blg,17f4451f-0082-4c55-a247-9b7b117f16ae,2026-03-05 09:25:34
Heineken,Porter,Strong Ale,Cascade,W34/70 - Lager,Munich,43 IBU,9.0%,15.2°Blg,b092daec-456a-4ce9-97d5-6f955c89f69a,2026-03-05 09:25:34
Carlsberg,Imperial Stout,Belgian Dubbel,Mosaic,1056 - American Ale,Pilsner,68 IBU,4.2%,18.3°Blg,169f3c2c-c78b-4b25-8e3f-b4d05bf7fea2,2026-03-05 09:25:34
Budweiser,Lager,Strong Ale,Saaz,1388 - Belgian Strong Ale,Chocolate,58 IBU,6.7%,15.0°Blg,b6eb883d-033e-4347-99cf-b4e715bed50c,2026-03-05 09:25:34
Carlsberg,Pilsner,Belgian Dubbel,Galaxy,1056 - American Ale,Munich,70 IBU,6.7%,16.8°Blg,31d5de5e-6f5b-40c0-98ce-6f21188d14cc,2026-03-05 09:25:34
